Row.names	baseMean.x	log2FoldChange.x	lfcSE.x	pvalue.x	padj.x	baseMean.y	log2FoldChange.y	lfcSE.y	pvalue.y	padj.y
GRSF1	GRSF1	2310.78279315652	0.158180027978313	0.0728305446538598	0.023515370922836	0.0541405246935563	2310.78279315652	0.0647322906147599	0.0701831281090047	0.328492877704849	0.605258460353148
OPLAH	OPLAH	305.423603936254	0.359848960992147	0.169917594454913	0.0235221632262606	0.0541457888867044	305.423603936254	-0.0305263183440755	0.136976447975528	0.771105773680087	0.907546839334455
TRIB1	TRIB1	3354.41547063985	-0.152445567610218	0.0680415166077152	0.0235404032746583	0.0541802412966377	3354.41547063985	-0.0906855247385162	0.0659464615033355	0.14547829734431	0.381208434240579
GABRE	GABRE	23.8273455857975	-0.824591724140887	0.583630433494373	0.0235442047645357	0.0541814571760543	23.8273455857975	-0.0366897655274291	0.199669199145749	0.620202802151346	0.828243742105499
STS	STS	26.5506086631802	0.814713751856537	0.570059034075097	0.0235514695124232	0.054190641484451	26.5506086631802	0.0612532818350771	0.209012767418103	0.396281758413681	0.668156100214826
AC022107.1	AC022107.1	67.2517914530304	0.575522037609652	0.309404523692137	0.0235627634824924	0.05420909297091	67.2517914530304	-0.160967028293663	0.233757302339507	0.154351111936195	0.3951910515733
LINC02492	LINC02492	22.0213471158063	-0.890723757979015	0.716983299632684	0.0236025403710659	0.0542930587496183	22.0213471158063	0.0388194352259744	0.203515536454819	0.571094021991353	0.796384879283082
TAF3	TAF3	222.321093531169	-0.386579179476959	0.184890517671199	0.0236062875645643	0.0542941333967255	222.321093531169	-0.0133577776811616	0.140054424624816	0.897549515286837	0.961869236366374
RBM20	RBM20	115.186005965761	0.49721432809153	0.25280591848063	0.0236590208485702	0.0544078594201698	115.186005965761	0.0434828195651519	0.168700190805384	0.677988153683649	0.860503286104966
AOPEP	AOPEP	67.8312890241535	0.583723842716134	0.31623758018444	0.0236682755819075	0.0544185425935243	67.8312890241535	0.0172219061543372	0.179249372270877	0.857503388824048	0.94525416417289
ITPKB	ITPKB	122.037707829394	0.484118612411907	0.244014345332029	0.0236702414470715	0.0544185425935243	122.037707829394	-0.66772260347145	0.299381317112526	0.00170403204072874	0.0154144549739316
KCNMB2-AS1	KCNMB2-AS1	65.0241430915048	0.601730656499968	0.330888269197607	0.0236849322418491	0.0544447553672167	65.0241430915048	-0.119756573389925	0.214345889942872	0.245172113014989	0.516758664884094
CCNO	CCNO	83.5067587356294	0.536400634941709	0.280505387233011	0.0237574713057157	0.0546039187064026	83.5067587356294	-0.163189560462258	0.223255966162066	0.164252458841972	0.411972248364364
RTKN	RTKN	661.722590036511	-0.251096289118439	0.114545395284774	0.0238029336469585	0.054700813641275	661.722590036511	0.378604384318501	0.114794875566256	0.000208104899320705	0.00265105207661777
MRPL49	MRPL49	1059.1425833237	-0.230588177261892	0.10482341522067	0.0238302290580373	0.054755938589352	1059.1425833237	-0.0601333437835033	0.0958812706762069	0.480598782336674	0.735059741217883
BPTFP1	BPTFP1	31.3025469778939	0.748865153315891	0.480912236751376	0.0238717581985097	0.054843749265778	31.3025469778939	0.0816518781327171	0.212492466863874	0.319877922382591	0.597725138602466
ITIH4	ITIH4	24.2141320172147	0.810616616566778	0.569136611122965	0.0238804762939948	0.0548561648757279	24.2141320172147	-0.0483743627541443	0.206109941779507	0.47861453954286	0.733798255983242
HACD3	HACD3	1443.00294750504	-0.198306827894097	0.0894572957600071	0.0239518623658192	0.0550125125213551	1443.00294750504	0.0420995225314261	0.0831049376359286	0.58214408022573	0.802553548565985
PTPRJ	PTPRJ	922.529751223756	0.21937302765306	0.0991741425136183	0.0239557533461952	0.0550138159183641	922.529751223756	0.569021007948272	0.100713144799676	2.042690826708e-09	8.0349460976094e-08
ADGRV1	ADGRV1	117.4078213001	0.474597291937386	0.238648282139221	0.0239673987180048	0.0550329242584454	117.4078213001	-0.105869828608075	0.180554897204789	0.339956524318529	0.617836937167738
ZNF3	ZNF3	407.668746570003	0.298305785567552	0.138009651145212	0.0239919933863243	0.0550817567994212	407.668746570003	-0.00404458422448651	0.118697194068827	0.959868048694301	0.986375790258609
MYO5B	MYO5B	1113.14975552289	0.208079847070463	0.0939974915102484	0.0240260987853334	0.0551524078759705	1113.14975552289	0.189411965488095	0.092549408657851	0.0230029189339818	0.110279796121099
DCUN1D3	DCUN1D3	305.491206385943	-0.342198225533887	0.161212507640941	0.024064490156487	0.0552252191266227	305.491206385943	0.0465912087932652	0.130367953893037	0.656313364155738	0.849394002088149
INTS10	INTS10	982.912299272611	-0.221477716952137	0.100362268088815	0.0240905817051344	0.0552774326261561	982.912299272611	0.0115697767500219	0.091190024518407	0.889522374778053	0.958283644932071
PIP5K1A	PIP5K1A	1596.11230217062	-0.175634818264067	0.0791888310090243	0.0240971879585477	0.0552849275506362	1596.11230217062	0.115793056336674	0.0757655270598379	0.0939787439381119	0.289090187779674
AC132872.1	AC132872.1	29.5207392649629	-0.786749026727843	0.532710600690006	0.0241129519819434	0.0553134276825262	29.5207392649629	0.0287692224130759	0.195398021513266	0.718198527269103	0.882062493598204
AC021078.1	AC021078.1	2486.05712452237	-0.160442173021182	0.0723672647842738	0.0241339459398181	0.0553539153584328	2486.05712452237	0.191063843659329	0.0710553186874476	0.00421621826360451	0.0314430885999369
AL022069.3	AL022069.3	22.2920070509266	0.810605528042247	0.573424831012459	0.0241548358856346	0.0553941532855236	22.2920070509266	-0.0377747479787226	0.203547066644142	0.57380003673134	0.79812870716228
CLASRP	CLASRP	348.084377415519	-0.311771750932976	0.145260669488394	0.0241591241060259	0.0553963126924846	348.084377415519	-0.201587030588899	0.139830199173167	0.068856725993405	0.237553295414616
DENR	DENR	1279.55786158949	-0.189253327224317	0.0853099187113617	0.0241832473963742	0.055443946558474	1279.55786158949	-0.00960697441418307	0.0794707983870686	0.895998720783779	0.961112640005228
CLEC4O	CLEC4O	102.667456952195	-0.506067520637095	0.260751217945657	0.0242018293437154	0.0554788645792164	102.667456952195	-0.153698998327867	0.201683063797022	0.192821331912152	0.452383803772323
SPATA7	SPATA7	94.670951677124	0.518487631131416	0.268974313972415	0.0242100342447274	0.0554899884869803	94.670951677124	-0.0699176752258975	0.179436648002819	0.501745795993988	0.748900913696255
FOXO3B	FOXO3B	85.6166840374613	0.549504154549567	0.29165820169119	0.0242372006993513	0.0555439147994766	85.6166840374613	0.10719257532125	0.195761296226631	0.318485661048563	0.596480046461725
IRF2	IRF2	178.243907219527	0.425489044524646	0.208556620328541	0.0242402730931806	0.0555439147994766	178.243907219527	1.05252463614676	0.216156868686997	6.79636971761882e-08	2.07254243553778e-06
AC068647.2	AC068647.2	25.2751918196416	-0.854127794333994	0.634758686081218	0.024323705259541	0.0557273762160806	25.2751918196416	0.229558803085171	0.368233725582272	0.0351740442582937	0.149110601533826
MIR4680	MIR4680	114.067807726923	0.472562324221703	0.238304847135909	0.0243333660113789	0.0557417945732571	114.067807726923	-0.0264513533632283	0.163532828767648	0.798926094595261	0.919184514901899
PTRHD1	PTRHD1	192.965830885375	0.391548650903325	0.188755972536577	0.0243472488047489	0.0557658792673321	192.965830885375	-0.167469242780148	0.172897181895498	0.159201983987831	0.403668325592322
BZW1P2	BZW1P2	32.1220754016537	-0.767921151791849	0.510832273765787	0.0243991686439225	0.0558770667629841	32.1220754016537	0.000624270969839817	0.1924962991742	0.997080370748406	0.998635580515418
ADAMTSL4	ADAMTSL4	48.0016409774817	0.66480392952196	0.392291591203277	0.024449926026247	0.0559855616976714	48.0016409774817	-0.266616771009861	0.386095648773208	0.0398503112249174	0.162499614837752
PSMA3	PSMA3	1804.03975732051	-0.172134775014653	0.0775765406717124	0.0244758493210366	0.0560371692684812	1804.03975732051	0.49150230753536	0.0771978954863933	2.98895478546494e-11	1.53495282211898e-09
GAPDHP1	GAPDHP1	339.078190379391	-0.311219891068632	0.145380392913945	0.0245146490180639	0.0561182388599104	339.078190379391	-0.064916321666583	0.12346525833781	0.516400726505291	0.759131043473108
CCT8P1	CCT8P1	73.3701081267258	-0.589667279934693	0.325004204975081	0.0245434291824808	0.0561763527734519	73.3701081267258	0.0333895699777804	0.178138734113103	0.734738639737094	0.889771921862902
ACOT11	ACOT11	356.706741862205	0.318936989744987	0.149283834112639	0.024618920977237	0.0563413519889678	356.706741862205	-0.733540941234787	0.166938850209743	1.04791945896632e-06	2.52422293128857e-05
PJVK	PJVK	22.8652009133574	0.816737575604528	0.591990406135501	0.0246470896369209	0.0563980197345801	22.8652009133574	-0.0925936442885883	0.22738625743632	0.179987677505659	0.434970220638676
SLC25A20	SLC25A20	97.6869795729368	0.504342805865119	0.260324635544887	0.0246604526932373	0.0564207979863383	97.6869795729368	0.00548854571156861	0.167917740399707	0.957464444833701	0.985517373449122
MRPS27	MRPS27	1766.47244882497	-0.177350168125303	0.0803482834062848	0.0246643500041571	0.0564219161993936	1766.47244882497	-0.0835656070544453	0.0766893152582544	0.238165582039605	0.509341819409006
CBFA2T3	CBFA2T3	185.93430496959	0.399712410210163	0.194042367323728	0.0247157900859438	0.056523967020258	185.93430496959	-0.138370347514358	0.168453509274315	0.231721935122932	0.502443545003396
ARHGAP45	ARHGAP45	326.527332562303	0.325620021350882	0.153034287743559	0.0247366409801471	0.0565638372902853	326.527332562303	0.0858499218427974	0.132202948617306	0.411991972216141	0.680214475226247
MAX	MAX	592.934947764524	0.258713573438097	0.119390312337003	0.0247683302713291	0.0566242821046987	592.934947764524	0.149427746305612	0.113506906805395	0.122445547443173	0.341241689595729
ZBTB46	ZBTB46	172.106748228513	0.414813312960681	0.203062483180856	0.0247699164332824	0.0566242821046987	172.106748228513	0.207916120267064	0.189835901235873	0.102410292864893	0.304494416925098
DOHH	DOHH	134.682030671154	-0.461767187215677	0.232672566415684	0.0248417658179151	0.056780688978728	134.682030671154	-0.0359001257956259	0.158772423324393	0.733174519269574	0.88889672432142
RBFA	RBFA	367.582250234283	-0.302648069258786	0.141357073822148	0.0248834428361367	0.0568680973721622	367.582250234283	0.0516642887426348	0.119417158146511	0.597332368489738	0.8123853033095
CRPPA	CRPPA	34.5608184608775	0.706006731718875	0.437722372728903	0.0249056487449263	0.0569109889114805	34.5608184608775	-0.724647411992313	0.784834176807325	0.00924894799442845	0.0568781458784186
MCTP2	MCTP2	185.04232124927	0.398065334038699	0.193472438124294	0.0249337407469244	0.0569673168507714	185.04232124927	0.05479456477815	0.149836216377292	0.605336687683174	0.818256203934378
AC135506.1	AC135506.1	26.6871154988856	0.764653617600065	0.51244477444783	0.0250009514941108	0.0571129933869744	26.6871154988856	-0.0540911402447803	0.205499082801052	0.460366314070308	0.720586071023374
TMPPE	TMPPE	91.4002408853006	0.550284841700814	0.295523850247983	0.0250299340159214	0.0571713119588171	91.4002408853006	-0.122051661752931	0.205811227225044	0.258363592054047	0.532052008699437
AC004542.3	AC004542.3	122.807430257372	0.495718978516772	0.255385022758184	0.0250609291277231	0.0572263153333151	122.807430257372	-0.00180352216131831	0.166412361199623	0.980313658290846	0.992003822452912
THOC1	THOC1	212.202001126472	-0.383982890938869	0.18556078088644	0.0250606792476396	0.0572263153333151	212.202001126472	0.0967508412401779	0.148236173205338	0.37611829071951	0.651377418345219
BLVRB	BLVRB	1084.22532228381	-0.212403486943986	0.0969687508008679	0.0250693250893348	0.0572375914763806	1084.22532228381	0.0222882613194846	0.0887065140983732	0.781953263149188	0.911196416520263
LMNTD2-AS1	LMNTD2-AS1	22.7669234200162	0.806742483914335	0.57967770089553	0.0250800021188767	0.0572540718623316	22.7669234200162	-0.0181809242620364	0.200191968042574	0.784225743176063	0.912134220004244
GNAZ	GNAZ	179.308968360658	0.395689621490243	0.192618194555772	0.0251035537018092	0.0572841362594497	179.308968360658	-0.324735349498074	0.212562714583439	0.0241079981664082	0.11400006213597
LIG3	LIG3	591.924922304497	-0.263435692931126	0.121559479096833	0.0251006318523043	0.0572841362594497	591.924922304497	0.0226658157138393	0.106180691325355	0.79682634808418	0.918132574190081
SREK1IP1	SREK1IP1	644.249297064892	0.272466556203751	0.126083558143068	0.0251007640547733	0.0572841362594497	644.249297064892	0.397834219838024	0.130602759756774	0.000442134626866462	0.00503788222754621
DZIP3	DZIP3	642.073751148408	0.26344407678922	0.121705796652669	0.0251455649092803	0.0573657913459482	642.073751148408	0.0600728167245527	0.109324846213465	0.51279419998648	0.756746241339246
CARHSP1	CARHSP1	889.960599672364	0.215120608210674	0.098187832149594	0.0251643872510591	0.0573992148500456	889.960599672364	-0.195692316007561	0.0985372129189698	0.0250527967396842	0.117358531229752
AC004542.5	AC004542.5	73.6807161337669	0.577781614076544	0.316914642600603	0.0251955528254738	0.057462384392404	73.6807161337669	0.0301206096008455	0.180481532925257	0.755588138292245	0.900588846972952
NT5DC3	NT5DC3	390.279811648879	-0.311075243489148	0.146052873115709	0.0252021189612179	0.0574694414058466	390.279811648879	-0.194218196569351	0.139698983420107	0.0786048887188949	0.25806133277524
GTF2H4	GTF2H4	441.567374605944	-0.284368591152279	0.132341826438299	0.0252111154702724	0.0574820377933084	441.567374605944	-0.14047054862188	0.12230036155593	0.164120093535108	0.411761863169508
MTERF3	MTERF3	340.138293319244	-0.347077398569862	0.16527507922311	0.0252195582665631	0.0574933684046851	340.138293319244	0.174284564418066	0.14963719788465	0.125435826003809	0.346864256742404
RSBN1L	RSBN1L	451.805308501396	0.300149765406247	0.140244952402267	0.0252408276991186	0.0575339329252974	451.805308501396	0.095639840407608	0.124756129397041	0.34653465951575	0.623813000759244
SLC16A1-AS1	SLC16A1-AS1	57.7603442278812	-0.62444849118623	0.357812103857315	0.0252689538041164	0.0575901132203689	57.7603442278812	0.118757064772028	0.209659045708792	0.260114201217616	0.533609063553887
AMFR	AMFR	1085.11315560961	-0.197498595512285	0.089973968302936	0.0253016908372461	0.0576488490611061	1085.11315560961	0.0456803245031901	0.0833988373087834	0.550698119357379	0.783121535255582
GMEB1	GMEB1	396.134179842105	-0.302007598864715	0.141508712065738	0.025312429974184	0.0576653803141574	396.134179842105	0.119123674361806	0.12516986365337	0.243908270198562	0.515812133224687
STING1	STING1	198.550835094099	0.404811977762283	0.19809131446744	0.0253388128043151	0.0577175407114116	198.550835094099	-0.400952900884732	0.226350117735921	0.0104871835560897	0.0626688665836636
THRB	THRB	63.9428389564377	0.593462948226223	0.330615871324859	0.0253699933435186	0.057780613623454	63.9428389564377	0.011537777337705	0.181149757878305	0.90308812926144	0.963554064117383
SLC15A1	SLC15A1	57.9783252676834	0.604638665701453	0.340471162488781	0.0253913724820894	0.0578213493872644	57.9783252676834	0.0448379195314311	0.18654365456382	0.634847136592747	0.836628457860087
TM2D3	TM2D3	262.936660180811	0.341978879327291	0.162726993685386	0.0255003884177665	0.0580536280400617	262.936660180811	0.094438803807732	0.139242772243872	0.377869769759685	0.653215038089355
TMEM205	TMEM205	366.531600868178	-0.316736982042064	0.149429144075194	0.0256152526807938	0.0583071063841006	366.531600868178	0.689644471187428	0.149534432811252	3.60231776179099e-07	9.48012094250689e-06
AC125616.1	AC125616.1	24.771584306151	-0.809584469362331	0.594328057052472	0.025620692007873	0.0583114691057778	24.771584306151	-0.080545343784807	0.216185282651009	0.285877733006414	0.563375305951348
ABCA12	ABCA12	24.6060359524296	0.782706536941848	0.547911608888325	0.0256594517383374	0.0583756053634824	24.6060359524296	-0.165155068967875	0.291107752912062	0.0468843270534343	0.182863712320753
PHKA2	PHKA2	356.476664262249	0.299293963028751	0.140290327953358	0.0256562807937415	0.0583756053634824	356.476664262249	-0.374931802381953	0.152995130818824	0.00275224156873013	0.0224644883010588
LSM12	LSM12	664.537261940183	-0.286751928708482	0.13408726053485	0.025752338925224	0.0585708252582074	664.537261940183	0.171550343400581	0.12561666991834	0.097955643968137	0.296245833520011
ODF2L	ODF2L	423.912677198595	0.291418340917265	0.136321410579854	0.0257503935957699	0.0585708252582074	423.912677198595	0.0771021401282276	0.120596272590603	0.43823622348323	0.702146435415119
BEND7	BEND7	212.556243629124	0.380715664946436	0.184797637939191	0.0257659054480405	0.0585877386398216	212.556243629124	0.0904869239858359	0.150868976141461	0.409046937163322	0.677927854322115
RPL36A	RPL36A	3003.41047631186	0.143587114018848	0.0649661359008663	0.0257668541834049	0.0585877386398216	3003.41047631186	0.0662171833833368	0.0630543381282887	0.270702564311436	0.545239129261356
ZBTB7B	ZBTB7B	770.283626182979	0.244514484791577	0.112824870884322	0.025807217597108	0.0586714562402045	770.283626182979	0.0499362669937026	0.102499000665991	0.582501106810182	0.802682509058287
BIK	BIK	202.624480932598	0.411142063056852	0.202772995149496	0.0258460720656758	0.0587517208051539	202.624480932598	0.636528395440734	0.219544990564288	0.000310101553888843	0.00374706044282352
GREB1	GREB1	118.194645376553	0.463366701191377	0.235398823809464	0.0258700170638236	0.0587980766795925	118.194645376553	-0.193807286677352	0.214364832747011	0.123689496358233	0.343543220871037
SPECC1L	SPECC1L	557.764955752679	-0.264653923048115	0.122423215061452	0.0258855056264712	0.0588171276094684	557.764955752679	-0.177015764720687	0.117634884519107	0.0740583575387098	0.24876745582501
USP14	USP14	1153.30400724914	-0.223947305864954	0.103027446884828	0.025893648701395	0.0588275551680197	1153.30400724914	0.33656578509679	0.103471890128217	0.000302400665951873	0.00369005958187865
HBE1	HBE1	1742.23429169156	0.178928676285383	0.0815406747966645	0.0259420557010103	0.0589294425715416	1742.23429169156	-0.0183136469303042	0.0773472159525502	0.797478367314114	0.918318047634936
RWDD1	RWDD1	309.177314313959	-0.323326135226358	0.15345535205429	0.0259708239037654	0.0589866970470677	309.177314313959	0.240691532096765	0.147358676233754	0.0378133351702984	0.15643614745978
NBPF9	NBPF9	240.437217910692	-0.363774746668785	0.175560262864927	0.0259749133804972	0.0589878915060188	240.437217910692	0.301508935263027	0.173724686049226	0.0204906695786212	0.101594704347237
ATG2A	ATG2A	389.911232336304	0.29835744784182	0.14016039733017	0.0260037512269731	0.0590452803923299	389.911232336304	0.03575219213414	0.120609517227918	0.718945648136222	0.882075140343941
ATE1	ATE1	895.80277329749	-0.233583804812851	0.107758772693189	0.0260409990706861	0.0591136392782594	895.80277329749	0.0961074723635309	0.0991060961171773	0.272341403269052	0.546827227036286
CHMP2A	CHMP2A	846.062905724513	0.21529677272454	0.0988423091676988	0.0260375118438764	0.0591136392782594	846.062905724513	0.0066364570541433	0.0914103442894266	0.936455749461983	0.978811345197365
FAM161A	FAM161A	201.403283974111	-0.404065762226473	0.19902551014797	0.0260550940919137	0.0591375253672628	201.403283974111	-0.0352857488282038	0.147304728015991	0.738630503278257	0.892147418822819
C19orf25	C19orf25	291.341343968077	-0.332410287120271	0.158412076524664	0.0260994381773327	0.0592300521180954	291.341343968077	-0.339770171812101	0.166227396251712	0.00872819637916265	0.0545835198510849
CBX4	CBX4	815.136675171991	-0.268955843365637	0.125634929909516	0.026108230788082	0.0592361630133153	815.136675171991	-0.488608944139053	0.132536749131506	3.14131811340032e-05	0.000519687862384684
CNBD2	CNBD2	29.5346351352101	-0.755802000665185	0.510369073823047	0.0261092880653144	0.0592361630133153	29.5346351352101	-0.0292057234451381	0.19513127153488	0.711321884602248	0.879048351710165
CHST15	CHST15	1073.87932264346	-0.2295406546333	0.105864390797077	0.0261155171323886	0.0592397962738707	1073.87932264346	0.542300458978022	0.10665428366637	4.74676321062164e-08	1.49690038134529e-06
PKD1P6	PKD1P6	212.03271310347	-0.375209677427436	0.182659728614969	0.0261180470734434	0.0592397962738707	212.03271310347	-0.171192773436178	0.164003393659257	0.14531242907108	0.380991105470888
SLC30A6	SLC30A6	577.346214986621	-0.250808633968505	0.116511291834176	0.0261223230002931	0.0592413772604263	577.346214986621	0.114844656006222	0.10650447069049	0.211886517194731	0.478442990734362
DUSP8	DUSP8	131.25821966592	0.454521378560541	0.230305411125577	0.0261341586949715	0.0592600998462827	131.25821966592	0.821424075764058	0.247206540194063	5.84639779689817e-05	0.000889185861332331
MT-TE	MT-TE	138.981781196965	-0.455405844457506	0.231231195080795	0.0261636941223532	0.0593048612804583	138.981781196965	0.0638574016309063	0.161488326931783	0.558302079351988	0.788134747887363
RPARP-AS1	RPARP-AS1	313.327584737822	-0.317219304710589	0.150436660566414	0.026164647008469	0.0593048612804583	313.327584737822	-0.0449585152244113	0.124906328648474	0.655616410915165	0.84875744966593
AC004079.1	AC004079.1	23.7722145937969	-0.809719609141756	0.601724524711306	0.0262407561744034	0.0594471462352651	23.7722145937969	-0.0407482049238735	0.201630454768473	0.573718178445125	0.79812870716228
GPBP1	GPBP1	1714.22499507303	-0.17636325426475	0.0806114623773278	0.0262417868387049	0.0594471462352651	1714.22499507303	0.441510455418235	0.0804584132660816	7.43164432276391e-09	2.58014130360747e-07
KLHDC3	KLHDC3	865.023258773006	-0.217885364945734	0.100203588676691	0.0262354043028184	0.0594471462352651	865.023258773006	-0.154891413777051	0.0966866502454211	0.0718137873523841	0.243662747176362
ZC3H18	ZC3H18	607.384073380731	-0.247628985343865	0.115147943562412	0.026231650956178	0.0594471462352651	607.384073380731	0.0924321823863981	0.10423379767355	0.305452167448823	0.584925335374601
PGLS	PGLS	265.435277363519	0.337694856547203	0.161422288445253	0.0263073254726659	0.0595874601189161	265.435277363519	-0.0293713044559993	0.132983316110913	0.776250718050588	0.909757566129033
HSPB8	HSPB8	72.0202016288189	0.561379071457883	0.306992928385565	0.0263138058892812	0.0595939839766414	72.0202016288189	-0.0388162781598984	0.180887051144334	0.688951734362942	0.866241277839659
RNASEK	RNASEK	772.917693634605	0.225607088048737	0.104040716112449	0.0263472032651593	0.0596614576810098	772.917693634605	0.428043786078429	0.106292674145028	9.44777801025509e-06	0.000181470956846328
WARS2	WARS2	114.315307065244	0.471601130711703	0.242018246771932	0.0263924075961221	0.0597556453205592	114.315307065244	0.0388416168577513	0.165344962290466	0.71226085971647	0.879473878377575
TNFRSF9	TNFRSF9	253.852459637355	-0.979658374646197	0.749881688744017	0.0264109718447229	0.0597894990352433	253.852459637355	6.46444728401863	0.366726229944354	1.23694506945746e-69	7.03631445279839e-67
TAZ	TAZ	129.618028301328	-0.459148285415079	0.234457643362184	0.0264725784657458	0.0599207700456024	129.618028301328	-0.0590020858135941	0.162726230334445	0.581049935383524	0.802102720209289
PLEKHJ1	PLEKHJ1	506.788978387473	-0.294020952694536	0.138680046605893	0.0264880354534206	0.0599475595926267	506.788978387473	0.0777096742981254	0.119958657173567	0.433853872480753	0.699215296283137
SAMD4B	SAMD4B	1683.83871770999	-0.181989936710224	0.0831634507176611	0.0266551899812071	0.0603176158248696	1683.83871770999	0.161713744667376	0.0806014794182998	0.0313125402571338	0.136934497458016
ABCA5	ABCA5	207.488742318939	0.382743875262536	0.187057253859452	0.0266822621024912	0.0603706239177879	207.488742318939	0.10995259616469	0.155612575637757	0.324854477244108	0.602655465855204
B3GAT3	B3GAT3	337.657885356079	-0.310878025876981	0.147592763618782	0.026691940619941	0.0603833380816889	337.657885356079	-0.134353887560436	0.132922346863211	0.203457587152381	0.466677685171172
DKK1	DKK1	2984.1493665986	-0.166724738457543	0.0761892907699506	0.0266951771933667	0.0603833380816889	2984.1493665986	1.35710824054543	0.0745088909392107	2.53482689512423e-75	1.70409498994943e-72
ABHD3	ABHD3	639.517828829913	0.249420408978565	0.115996050442974	0.0267164871687429	0.0604232835229131	639.517828829913	0.259411711643745	0.116662470827712	0.00969631970766469	0.0588222184070389
ABHD14A-ACY1	ABHD14A-ACY1	420.376852596763	-0.285851226530076	0.134041212873265	0.0267319970100576	0.0604501019818966	420.376852596763	-0.202136986584028	0.130138152937435	0.0572791902229284	0.209951627382519
ADGRF1	ADGRF1	967.676194872749	0.24610280943344	0.114167314590894	0.026776406889992	0.0605339884252989	967.676194872749	0.308099749427873	0.116340957412721	0.00232891932870771	0.0197052156015944
SLC4A11	SLC4A11	176.21149079943	0.39526660018505	0.194941529709863	0.0268209551023464	0.0606264194741416	176.21149079943	0.0172204576061211	0.147675660317503	0.872158033668524	0.951565779996989
UTP25	UTP25	594.005666838993	-0.245871481704254	0.115010698207518	0.0269792969269009	0.0609760106541494	594.005666838993	0.226046561510283	0.111531092490918	0.0186258891541398	0.0945681086816777
ATP6V0A1	ATP6V0A1	758.110825721045	0.251695952640695	0.117236937916314	0.0270101275347507	0.0610373571443999	758.110825721045	-0.0279320369973823	0.105249317133064	0.752965792881342	0.899576581708412
TAF6	TAF6	660.084606303212	-0.23386449598636	0.10866354132886	0.0270148831439602	0.06103977077286	660.084606303212	-0.179855942607729	0.10565178030798	0.0505311758698927	0.192023661643297
ATXN2	ATXN2	733.901069042311	-0.236199041119329	0.109845595943031	0.0270409127280893	0.0610902454467124	733.901069042311	0.0388969013295696	0.0984311403219364	0.656433208871101	0.849413374405322
ZBTB33	ZBTB33	635.192329299257	0.263153751249729	0.123225534572103	0.0270801175189392	0.061170467425082	635.192329299257	0.355139393178313	0.126913148695297	0.00117210097565578	0.0113898642772332
TBCE_2	TBCE_2	342.498435024695	-0.308222531412681	0.146605882447421	0.0270857153459994	0.0611747641045611	342.498435024695	-0.0361827271071845	0.122271022363288	0.713743888627263	0.879835982063446
HACL1	HACL1	196.520835506284	-0.380785435320261	0.186937656059476	0.0271391144535506	0.0612859297031362	196.520835506284	0.0298388663502252	0.14130014412586	0.780405407224734	0.910533748568347
MED31	MED31	178.372727336511	-0.418184621508713	0.209760093603128	0.0271423397966345	0.0612859297031362	178.372727336511	-0.0377316143257681	0.151613607646241	0.721548444289118	0.883418997602323
LINC00337	LINC00337	20.2722465761524	-0.843409017009939	0.690970207736971	0.0271619378216204	0.0613218162522208	20.2722465761524	0.0225656071868573	0.200169434005548	0.743349206721663	0.894488499382059
ZSWIM6	ZSWIM6	256.410462976818	0.349359514984165	0.1688903128915	0.0271820378935848	0.0613588262992648	256.410462976818	0.0429246090689569	0.137155303351114	0.683107381218315	0.863296434095435
PAOX	PAOX	33.0786186393724	0.740934604617807	0.502567734022141	0.0272523194213601	0.0615090869077958	33.0786186393724	-0.0189602743216041	0.196909463795728	0.795649405120154	0.917588641336331
ZNF672	ZNF672	293.805065119199	0.354976967498011	0.172223719198475	0.0272914847957383	0.0615890862745544	293.805065119199	-0.120879666533949	0.150542789732681	0.275942171242247	0.550930844784781
AP001931.1	AP001931.1	2135.44626789812	0.163180196079131	0.0747335252502526	0.0272979733894494	0.0615953317224041	2135.44626789812	-0.00779276990572008	0.0714469059822402	0.914566695710799	0.968111055468002
KDM6B	KDM6B	813.346268585357	0.235803827466569	0.109785240517463	0.0273377109916273	0.0616765885299722	813.346268585357	0.406009005570531	0.11268624289802	6.06287533412515e-05	0.000914999246854194
CNOT1	CNOT1	6615.26942444416	-0.13419479562291	0.0613781596429122	0.0274397819226129	0.061873138559462	6615.26942444416	0.078035374071368	0.059580322137585	0.17156426411834	0.423046926693941
TBKBP1	TBKBP1	219.091522915771	0.368126387844503	0.180317487318669	0.0274484670282752	0.061884292388864	219.091522915771	0.0163728192184233	0.141331013711831	0.874858555853569	0.95257444519825
UQCRFS1	UQCRFS1	1062.88279464831	-0.196985505897588	0.0910699066273039	0.027464570214873	0.0619121654319478	1062.88279464831	0.0236023618886244	0.0840494573250035	0.758038607630964	0.901527099297359
H1-2	H1-2	155.646034630318	0.421675430960041	0.211835811433082	0.0274696171124378	0.061915110574916	155.646034630318	-0.0450932176462093	0.156849549330502	0.67161231106335	0.856748842558819
PRUNE1	PRUNE1	343.614022300673	0.306388987009591	0.146101996601141	0.0275462646550263	0.0620794171320151	343.614022300673	-0.0857799232626285	0.128985318257026	0.405104916099445	0.675098784125159
IZUMO4	IZUMO4	19.2837221390083	0.816420782425307	0.646327204838209	0.0275770952298239	0.0621404379715865	19.2837221390083	-0.0650033802047513	0.215197486443509	0.297539661325244	0.576071683597377
