gene  baseMean	log2FoldChange	lfcSE	pvalue	padj
AC011462.4	6.59049778761868	0.178682623279699	0.347883521216688	0.0820721790326932	0.192226134243054
ENTR1	351.988273289381	-0.18735235586962	0.120509518254823	0.0821082842954683	0.192280211733142
NOC4L	86.2916270539241	-0.277550530666962	0.212915569635823	0.082126294096147	0.192291903057265
SRF	459.538992818624	0.17319791215799	0.108214421375487	0.0821737177250192	0.192372449799364
ALDH3A1	6.39879598837814	-0.185010705813551	0.351303814217928	0.0822177568835131	0.192445049070394
ATXN7L2	56.1794679144157	0.297621922582147	0.250080934486606	0.0822849697558592	0.192571858877305
SIRPA	93.5127201569948	-0.265090970259064	0.194655134453462	0.082395983182145	0.19280111889223
AARS2	83.663624373374	-0.286390945886431	0.222258444177613	0.0825091417906868	0.193035325076342
TMEM70	156.363041838653	-0.243099704173651	0.170170886345933	0.0825490893877814	0.193098202444388
TPK1	22.430318334345	-0.305930308299913	0.368940774731502	0.08260873599177	0.193176547106289
BICDL1	52.8193436578395	0.298352192286936	0.254255165977113	0.0825998748609304	0.193176547106289
RPN2	1679.35106366667	0.129662079851336	0.0782659937693015	0.0826879602125491	0.193331204219654
RNF168	369.49343349987	0.180192872859156	0.112930228864091	0.0827232840973065	0.193383186055612
MCOLN3	35.9034228066425	-0.312765298064498	0.333613680220502	0.0827445179885822	0.193402218311287
ZNF81	28.9603971093992	0.30846959947342	0.354404085490089	0.0827688787981671	0.193428552065579
UCN	10.4997388880525	0.237982478237516	0.379869653932331	0.0828615399445711	0.193614468215945
AC022400.7	86.9795331571618	0.283830566917963	0.222756391681366	0.0829440826709472	0.193776686575238
COPS7B	194.376608223552	-0.220841271402802	0.147107144462475	0.0829827129905252	0.193836280249215
PIP5K1A	918.990623442379	0.143746947898876	0.0881039673847949	0.0831007777556866	0.194072600836524
AC125257.1	132.401690914579	0.27922012223006	0.216560776684354	0.0831101592805204	0.194072600836524
AL445423.3	13.9051389396986	-0.271949777976581	0.385002431776343	0.0831424920871911	0.194117416328748
AKAP3	7.01957863458367	-0.186417439648341	0.351803853500474	0.0831671157311386	0.194144221488682
CD81	1348.95534948193	0.138054171121653	0.0838971549852234	0.0831804527442734	0.194144674978418
GFOD2	77.888967636212	-0.276928762572609	0.214331202114956	0.0832650586920545	0.194311445023543
AL163636.2	94.1698058359765	0.271421307728115	0.205472620950018	0.0832913920198801	0.194342196006582
ANTXR2	51.6988749855747	-0.300673542678136	0.260771048169036	0.0833407663382033	0.19441012530559
SULF2	70.733019975803	-0.288901050766295	0.233600959322088	0.083346826669395	0.19441012530559
FRG1CP	104.098138742901	-0.264232600455547	0.195772037044244	0.0833660957633147	0.194424371110781
SGK2	23.2324313029512	0.303637058480409	0.371403624079517	0.0833848925953546	0.194437511194724
STRIP1	173.923784425535	0.228985436857246	0.155630185440723	0.0835196167037727	0.194720924549894
DBNDD1	252.08185326522	-0.209928988464035	0.135563060405175	0.083537927110203	0.194732879796736
SLC25A22	363.467241777562	0.195428860357221	0.125559370424287	0.0835705216882076	0.194778123442443
ACVR1C	19.8218630650126	-0.283253991394272	0.383130655031105	0.0836324794315338	0.194891778855122
ZNF672	122.336535326654	-0.250666561481618	0.173724952049413	0.0837067186596751	0.195034013886549
LGALSL	183.594370782679	0.224624807282812	0.154585106974839	0.0838341825379512	0.195300196254631
FGF17	11.0447491845661	0.207072423995993	0.364105112072119	0.0838664766352018	0.195344622020688
MBLAC2	20.3333367636697	-0.301079325807686	0.367109065531185	0.083966276210553	0.195546245023221
SMG5	347.092534096473	0.189129755132598	0.118175619734756	0.0839897913716574	0.195549724428216
INPP5E	86.6471564305603	-0.277734526574743	0.215551348381562	0.0839942459719082	0.195549724428216
ADPRHL1	35.5086325376939	-0.313105775054431	0.319210385380005	0.0841139955895824	0.195797658816469
SLC17A7	14.3886383595991	0.278105055802023	0.388293194754931	0.0842506684826389	0.196084902288568
PDK3	67.4788075320016	-0.292621271473031	0.24285199646814	0.0842660495148229	0.19608980520368
RNF141	2440.79839093245	0.140016682164654	0.0875837087363971	0.0843104397158611	0.196162201210065
CNTN1	38.2407279540254	0.312647388622251	0.310947704848981	0.0843238126296435	0.196162418923637
PSMA7	990.568661708349	0.152603741838808	0.0924163229378386	0.08438185882999	0.196266543636689
B3GLCT	47.6985686065757	-0.304677286418716	0.27523755575864	0.0844237944951582	0.196333169439937
HLA-L	18.6245665021239	0.147316292491202	0.329433131841844	0.0845188009731078	0.19650977959853
LENG1	56.2625659756985	0.301384081583505	0.26179551678973	0.0845263430523326	0.19650977959853
PQBP1	212.924014282465	0.213975173208728	0.141661931559183	0.0846562851947196	0.196780903996286
PPP1R14B	511.012971250557	-0.173874657546135	0.107387861182082	0.0846937452991863	0.196837005279984
ZNF555	50.2612062477638	0.306762391053849	0.28260742890576	0.0847371053742916	0.196906798897127
SGSM1	99.9583154686584	0.267814962834602	0.201836837392789	0.0847552100786252	0.196917892935113
KLHL41	12.59239617312	0.260315832707676	0.385904712018823	0.0848477226609574	0.197101833487602
SLC39A13	91.3266346759522	0.273357415634872	0.20627258530444	0.084951867886328	0.197312734656735
CLIP2	798.56263772633	0.140536727911252	0.0857716580064927	0.0850332538214637	0.197470716153225
VAPB	390.663829265278	0.187165890908706	0.120365252374162	0.0851099980520836	0.197617870359223
ATP6V0D1	82.5040366693102	0.271403337542974	0.207147435356733	0.0852230634853117	0.197849299670757
AP000873.2	7.37680762350793	0.185707874848151	0.351014381215317	0.0852618332851453	0.197908202590849
KCTD11	23.2208456739792	-0.30460659280606	0.359524586433824	0.0853243843549309	0.198022278977383
EVL	53.6474468728685	-0.295458530821651	0.249999047253901	0.085338702182726	0.198024396582348
PTGES	172.453641085344	-0.236162281742447	0.164890518048408	0.0854557634667433	0.198264887377216
ZNF646	134.291011389501	-0.246929364033192	0.1750953407101	0.0854726901747871	0.198273018100181
AC140479.2	7.36789224844163	0.160154494336534	0.33626676830179	0.0854942796257679	0.198291960846576
PPM1M	31.7015993915753	-0.310810286955455	0.332742911228556	0.0856169159250662	0.198534469099046
AC226119.1	7.49876024295178	-0.183542303127705	0.349480075066031	0.0856257177518294	0.198534469099046
ARV1	22.5275294915811	0.304988853938217	0.359574732014036	0.0856773415149063	0.198622989462994
SRGAP2C	60.2078391255895	0.29964765579328	0.261236914611214	0.085699892132585	0.19864409329712
MT-ATP6	40840.6661038758	-0.166715848272118	0.104706687288153	0.0857804512756834	0.198799627587762
HYAL2	273.400224984166	-0.214864220960513	0.142200869928406	0.0858946047097336	0.199032956983872
RALGPS1	91.2380620413416	0.273767867241297	0.208052225838034	0.0859774342708806	0.199165118462466
EIF5AL1	109.229889301522	-0.259600903318561	0.192442903513389	0.0859786054992651	0.199165118462466
TLCD4	184.478601281782	-0.234463826488297	0.163635408224534	0.0860307472621609	0.199192194131135
DENND11	403.409311054087	-0.179781836897222	0.114073718514062	0.0860250798194735	0.199192194131135
BBS1	55.3351993061787	-0.297704270454763	0.257387402866174	0.0860222178073247	0.199192194131135
ZNF215	59.9065317140558	-0.296614288731301	0.255796962805134	0.0860619363752673	0.199233180400478
WDTC1	286.999090457571	0.19121467700746	0.123190151003253	0.0861041790065624	0.199299738684572
RNASEL	36.1495592183375	0.309133003937167	0.302309791088355	0.0861413146746179	0.199354457210317
KLHL18	183.05956941686	0.214567901891668	0.144797199811637	0.0862922784654161	0.199672546599487
PRSS3	106.551675785534	-0.260405266156598	0.194487820489136	0.0863697952571961	0.199820613240298
ZNF621	211.352036435917	0.241824039702531	0.17002887129198	0.0864271749101071	0.199922052579408
RCHY1	228.124050762139	0.225483004268	0.154699413361885	0.0864898232044403	0.199973026823602
P3H3	98.7388749391874	-0.260394823466308	0.194819498333481	0.0864637367845659	0.199973026823602
FN3KRP	136.698940496243	-0.245440216917638	0.169474876305967	0.0864812643112428	0.199973026823602
HPS5	314.201088337209	0.184278768256636	0.11974041692599	0.0865865854310209	0.200165420968238
CCDC150	49.0085480134862	0.306594863077565	0.29626163856677	0.0866548031899022	0.200291777925401
EP400	844.648001915443	0.162048520945902	0.0996982211062546	0.0866982595312141	0.200343861521951
TMEM62	59.2071656600146	0.287985953003317	0.24090253876284	0.0867044615969288	0.200343861521951
COL9A2	16.3084817718134	-0.26023436821722	0.383187944518361	0.0867829012110795	0.200462395103998
TMEM184C	228.110579356837	0.212573386082993	0.142012995878676	0.0867818676074294	0.200462395103998
GANAB	4029.94960451462	0.105848098913477	0.0640531664526638	0.0868034991376785	0.200478625588147
BAHCC1	192.195075145874	-0.214754361114927	0.143985907414644	0.0868509155744774	0.2005567805012
ZC3HAV1L	16.9932976899573	-0.275152888885351	0.379907591441585	0.0869531843507214	0.200761556615951
STAG3L5P-PVRIG2P-PILRB	231.907754721635	0.239427274163195	0.170264022646598	0.0869704722564377	0.200770091603703
AP002373.1	190.10500804984	0.220096749420073	0.149221815740149	0.0869973145969017	0.200800676753974
STAT4	16.4582825550937	0.258267955271344	0.382478399014068	0.0870872500062267	0.20094546346329
DPF1	21.4578936431016	-0.294892447883955	0.364236239404166	0.0870851658397938	0.20094546346329
AL031587.5	93.8430900300908	0.274998476351772	0.215367378764764	0.087111647960161	0.20097036758824
ACTN1	1236.11091522686	0.138199394295418	0.0864051940838954	0.0871930727011555	0.201126806674183
ASB7	172.15627290714	0.223640985175588	0.15382011522887	0.0872853206614485	0.20130815875268
AC114980.1	6.88224320444289	0.163954320372914	0.337810688290863	0.0872992915062723	0.201308950067227
IL22RA1	12.8575957129449	0.241101173421778	0.378119488457372	0.087320322401883	0.201326018810772
PDPR	751.60335272314	0.160162122137832	0.0988641732619825	0.0873523032879749	0.201368324620781
FAM13A-AS1	8.86383154721307	0.189107817122189	0.352148511930782	0.0873723450019641	0.201383098824936
ARGLU1	461.89262622039	-0.205431005423024	0.13320689646356	0.0873864786952528	0.201384253242789
MFN2	1121.10742637062	0.131317605379109	0.0810190909321866	0.0874394880406184	0.201474983206366
WDR27	155.826523199891	0.275241461082208	0.218052677031771	0.0875350060403305	0.201663616535833
AC125616.1	8.36457011314776	-0.216373301009513	0.366357112989222	0.0876160369506358	0.201818820806922
VOPP1	141.961983934953	-0.230249557171862	0.160722033444652	0.0876596774329431	0.201840844896715
AC027307.2	20.2749470589936	-0.286549744124763	0.374417065370333	0.0876520105017742	0.201840844896715
CARM1	636.386780245068	-0.150439345414454	0.092400430330599	0.0876665895516735	0.201840844896715
CEP128	38.5490019329316	-0.307291147695984	0.312555379593797	0.087743174181388	0.201985689419895
REXO5	40.311572230516	-0.303291860542159	0.312475479591138	0.0877650324737037	0.202004527843807
HSD17B4	554.964316866403	0.157773487505489	0.100063951909152	0.0878893716168014	0.202206430210941
RTKN2	51.6493655346078	-0.300249280062643	0.272749393109866	0.0878938186017093	0.202206430210941
NEDD1	233.83470216288	-0.202658844452	0.134597657393628	0.0878823113081191	0.202206430210941
SLC9A3R1	436.665970986047	0.193718825170367	0.123621369328777	0.0879460153624258	0.202295007619706
ATP6V0E2	59.8253383228027	-0.28746385464078	0.242959307777516	0.0880124019483281	0.202411297392002
DDX21	3164.50123039545	0.116431365525861	0.0705085719856439	0.0880483443625538	0.202411297392002
FABP5P7	41.3676739341852	-0.303714332418848	0.290904378522993	0.0880502355927237	0.202411297392002
DEPDC5	130.209786355996	0.258158044488929	0.191412314686097	0.0880513807907529	0.202411297392002
AC048341.1	7.48133910530507	0.16983037883006	0.340998850003025	0.0881190335910821	0.202535298616379
HLA-V	13.4595491639149	0.22620120362378	0.371596391660561	0.0883037201316086	0.202928213096472
PPARD	242.555732033571	-0.209645851628037	0.140756414458193	0.0883531383006282	0.203010197383245
TMED5	385.459973861726	-0.193107974208735	0.12622153020802	0.0884277710281434	0.203150082990316
USP38	175.893858139608	0.222907927953031	0.152879315318881	0.0884916094257732	0.203265130529859
FNBP1	274.424410965704	0.194591268283533	0.125770971522773	0.0885295764618859	0.203320725045861
AL035411.1	18.7258969997139	-0.278878665695551	0.371850431627292	0.0885630493129872	0.203365982349051
AC007318.1	269.982801774806	0.20692717160081	0.137481803996981	0.0887060763606229	0.203662754118608
ATF2	274.551943206414	0.193644496250077	0.126355684634918	0.0887281722788203	0.203681827646112
ZDHHC11B	19.667453686241	0.272055801463894	0.379991050492668	0.0888908494910854	0.204023559459651
FBXO9	143.679722528793	-0.238793371788496	0.170927213615425	0.088973055100422	0.204180514205909
HIP1	442.845949829051	0.171327170645619	0.110999560632645	0.0889921856268436	0.20419269432739
PRDM10	159.830432208007	0.230085767320166	0.160123823667733	0.0891365048904433	0.204460318360501
AC126755.7	31.7804408182659	0.30408846100148	0.33694756934484	0.0891319999056482	0.204460318360501
MYO1D	409.285505750038	-0.182872322029237	0.119399315578782	0.0892292386190528	0.204641253358275
LNPEP	205.44622765927	0.223657043096815	0.155567562582108	0.0892858120226263	0.204739213784265
SPINT1-AS1	27.2232167852799	-0.29892007473223	0.348470846436199	0.0893264298708331	0.204768780579135
RTL6	196.319018080133	-0.219271992937938	0.149498220973974	0.089321401297774	0.204768780579135
FAM81A	15.4818897317076	-0.270867827299484	0.37683853368688	0.089411200948395	0.204894673227222
CXCL16	514.241510642721	0.169142589724221	0.106968923766451	0.0894229595380381	0.204894673227222
USP9Y	96.4793931707097	0.276868207974625	0.222457141645067	0.089420086349877	0.204894673227222
TNNC1	36.9528124076861	0.30587836520059	0.314883908585671	0.0894810823393243	0.204996052778613
KLHL2	223.930349757193	-0.211066068141334	0.142455246006935	0.0895665781038451	0.20516010106218
MPP7	1109.06667854801	0.145489163480179	0.0902658734297406	0.0896443290985791	0.205306361154141
IQCE	115.542053440047	-0.241613804048385	0.176867374947768	0.0896843466552137	0.20533434110211
AC026464.1	24.2217399994144	-0.294781078878236	0.358209185996765	0.0896767699738945	0.20533434110211
FOXC1	197.830438076066	-0.224363052666511	0.157423293807838	0.08978583973305	0.205534855809176
ASL	182.499924461641	-0.219978357200601	0.151855798332001	0.0898258081328524	0.205594489888208
DDHD1	357.784981915576	-0.1907418128267	0.12634570257626	0.0900044050909949	0.205971351201267
KPNA2P3	31.3023958140135	0.304111013176282	0.329884339591167	0.0900704813896139	0.206090636785529
SEMA3C	212.841867498586	-0.213903994702007	0.144781036897927	0.0901578924917642	0.206258694113108
IFITM1	230.261676580706	0.215247238715846	0.147042741824203	0.0901766909907081	0.206269755236101
BCS1L	104.138564463473	-0.260494803070468	0.195295589948045	0.0901964324999995	0.206282969637714
PUS10	25.3063282233224	0.288848568238207	0.365553835105084	0.0902140603470988	0.206291346663675
CMC1	97.7482050313415	-0.255258308705292	0.192456101115226	0.0902307347013094	0.206297541093908
AC004951.2	10.5202304258135	0.220255005499433	0.367155180707271	0.0902653665621474	0.206344483930645
HTATSF1	646.126190306325	0.145312542380926	0.090930553415079	0.090279203875153	0.206344483930645
PARD6G-AS1	9.72069099030515	0.208397985099132	0.362822188051886	0.0903415871721778	0.20645512464533
CHRNE	8.53271730199275	0.196322160430418	0.355134042887255	0.0903667362746831	0.206480654021596
RPL32P29	180.760525875573	0.230366087163115	0.162352228712084	0.0904489920730601	0.206636639483953
ZNF41	43.4843186627469	-0.296339545961376	0.273373386569297	0.0904802851358388	0.206676167005816
EIF6	560.057810256156	-0.164939678273067	0.105921849581504	0.0905768791952202	0.20686482057387
GPSM1	169.262149015362	0.220655915565378	0.152493651469087	0.0906594956354487	0.207021497839983
ERO1B	106.612229859715	-0.25612896049811	0.19295277056168	0.0907143563077944	0.207103038694213
SHOC1	8.94612364738268	-0.212335521445131	0.363367590018002	0.0907232442045934	0.207103038694213
MIR4721	225.699561136132	-0.220228135946734	0.151952287331377	0.0907739076361065	0.207154667634878
RMC1	169.356857426008	0.221040573147111	0.153926394805504	0.0907669324578967	0.207154667634878
DOCK5	560.98353329327	-0.176613200763297	0.1149985852007	0.0908522820149057	0.207301499833826
BICDL2	38.7159692578062	-0.300807846535457	0.298126594967592	0.0909111884869839	0.207403872792236
CDC20	1365.17701787238	-0.143530684671641	0.0899164261330465	0.0909521217409048	0.207465216546733
IAH1	131.000426093787	-0.244872500594441	0.179538290623236	0.0910357272385372	0.207611807991285
PSMA3	692.515277724668	-0.202920743160222	0.137352975245389	0.0910444958142122	0.207611807991285
EFNA1	122.573786330439	0.249345573872614	0.185261020334094	0.0910817098670405	0.207664611538188
PSMA6	897.164680454912	0.186796720614194	0.123125094800487	0.0912651424516044	0.208018621245965
LCMT2	7.91798179386732	-0.198052916655406	0.35556608700286	0.0912561128439281	0.208018621245965
HNRNPA3P6	25.0175541763878	-0.293612261811817	0.356758244581491	0.0912975603179071	0.20805621051251
LAMC3	93.843426634812	-0.266186051702018	0.208924804454823	0.0913098031920257	0.20805621051251
ZBED6CL	35.0727305409423	-0.294564125302968	0.31416415594814	0.0913889608757035	0.208204461760625
PPCS	197.044009379323	-0.227338270279441	0.162497413614272	0.0914397168385467	0.208287971802469
CDR2L	262.721123704547	0.195919639184389	0.12962252417312	0.0914683755076609	0.20832112904705
SEMA4B	340.80789757567	-0.183955986226559	0.121134145504684	0.0914828169318259	0.208321900989199
DYRK3	69.2685526173109	-0.273750593925343	0.220386486205078	0.0915114277902644	0.208354933926909
TMEM160	32.7140660445497	-0.299637148745085	0.329606675802684	0.091637636168095	0.20861013430037
DENND5A	394.657348207295	-0.171920418590214	0.110107056524844	0.0916731962091566	0.208658929799948
MPST	300.111793309113	0.195617632439197	0.133896824273291	0.0917004902384432	0.20868889875247
AC092143.3	165.863603233516	-0.212286388145585	0.148711621541303	0.0917249190554444	0.208712338922832
SLC27A5	30.2529039197536	-0.292675932089573	0.349929683510295	0.0917481286284854	0.208732998013243
RPL22L1	2561.50843615183	-0.276522296331077	0.231538023295405	0.0919468286313034	0.209152841475456
AL645608.7	13.761459910606	0.254347395500439	0.376890668310977	0.0919830207020272	0.20920295331953
EDC4	360.876569946652	0.188655678311271	0.119975390015487	0.0920686508966095	0.209365472759346
MAN2B2	223.134077379527	-0.21240447773896	0.141442293728092	0.0920918567240396	0.209386010085811
AHDC1	270.464381729984	0.196516544121806	0.128224138831809	0.0921722360105236	0.209536514365567
NIBAN2	1123.56809698183	-0.138361819061518	0.0869291028085642	0.0922090622419832	0.209587977756359
FAM234A	173.677861868638	0.216711691724433	0.151024809720202	0.0922728129780044	0.20965514699075
AC022154.1	6.64031559315247	0.192392412571605	0.352666509484656	0.0922922892787747	0.20965514699075
AC020909.1	35.0961145383085	-0.299599754174036	0.312187822685175	0.0922863082761468	0.20965514699075
AC016629.3	54.3367082094988	-0.293324886540432	0.269943925645967	0.0922953845708671	0.20965514699075
VPS45	126.404461118723	0.240080929238419	0.173966425217585	0.0925282385577942	0.210087533755171
MED7	62.1559178406757	-0.287001478536143	0.244026914355039	0.0925283979563459	0.210087533755171
OR51I1	8.93574405560512	0.182628702651562	0.347419600441199	0.0925092414560571	0.210087533755171
ARHGAP23	271.341695744955	0.206214031917871	0.139369308950822	0.0925612182252632	0.210129754975194
H2BC19P	25.1834385330513	0.296035737964051	0.346516086715849	0.0927248837251204	0.210468958572139
AC093512.2	4582.67773153875	0.127074146178905	0.0799268326632392	0.0927707176002601	0.210540642247817
RBM41	112.647222336063	0.26107790169718	0.202395863035935	0.0928014685185082	0.210578078794993
TECR	715.433298309088	0.165972402991921	0.107480447074652	0.0928517248226574	0.210627407721176
PLA2G6	99.8788971638941	0.249278910003512	0.187923384223116	0.0928378318897847	0.210627407721176
AC012513.3	11.5924684449378	-0.221326711165179	0.36450607973734	0.0929026348644336	0.210710536191834
PON3	9.7568824539234	-0.200038831828546	0.355272973155027	0.0929354317573332	0.210720214569352
MDM1	35.5574283608109	-0.300459931723441	0.316824933040217	0.092933127758871	0.210720214569352
KDSR	378.437632578824	-0.175407264469103	0.113092137799412	0.0930116504278958	0.210860666071344
DMWD	142.350014872684	0.239373560831781	0.174851186935506	0.0930301227726717	0.210870181616987
DCLK2	14.801112727972	-0.228407865703467	0.36911034689055	0.0930831053802993	0.210957906210154
BMPR1A	234.012532739418	-0.200340357120329	0.136009190261067	0.0931814750344148	0.211148450561187
DPY19L3	148.755890167465	0.232965184382555	0.168478889725404	0.0931978731733701	0.211153218177457
KHDC1	25.3086119771959	-0.295072423636466	0.343083949477362	0.0932449847925977	0.211227559478033
TBCA	719.384163684734	-0.158194212882218	0.101137658867806	0.0933479371721603	0.211428354478251
RHPN1	67.5572886130814	-0.28131683317685	0.239617212077968	0.0933798358666778	0.211446454429836
ARL17B	17.5457461302329	-0.246623526256702	0.371962225495042	0.0933845565055679	0.211446454429836
CYP51A1P2	6.46407067905656	0.146535103128533	0.327452977616151	0.0934254582675618	0.211506646671023
AC021443.1	10.9253775012373	0.212214721822712	0.361926953103088	0.0934921489580926	0.211616315414251
AP000769.5	754.112024929001	0.290472891017958	0.355836995221423	0.0935025514966704	0.211616315414251
UQCC1	280.505825402867	0.191557729329805	0.127199111997309	0.0935592711989687	0.211712247878549
MRVI1-AS1	6.2942847843368	-0.162059393548633	0.335508409825098	0.0935853081442094	0.211738730572256
AL138963.4	192.995907435674	0.223252312521071	0.157547489444346	0.0936532530321826	0.211860008237581
THTPA	8.14413152807968	-0.183629322262717	0.346914328868919	0.0939530663344156	0.212502379743108
MRC2	128.349475627307	0.242012220249737	0.175154541257252	0.0939659859519349	0.212502379743108
RPL15	9653.72547414543	0.142371503995936	0.0897147433320393	0.094085383684665	0.212739826693689
AL590556.3	10.5782043757919	-0.233418850508106	0.369974476845235	0.0941940473198539	0.21292034690266
DNPEP	296.602535719233	-0.175254415772092	0.117567400593798	0.0941803747298962	0.21292034690266
LINC00511	66.1081392336458	-0.286642445129175	0.253376912491072	0.0942101953200807	0.212924266411908
GAPDH	14321.788961079	0.128586789004596	0.0797158226743709	0.0942406370705905	0.212960485055341
AC026403.1	138.125174899619	0.251997749862648	0.190636757854136	0.0942733325970814	0.213001784815553
PIGP	50.8370259135092	-0.288179267573791	0.256901969279527	0.0943258293111804	0.213087804034983
RPS2P7	20.0716164287316	-0.219076125682797	0.364007041544325	0.094408214630287	0.213241306807125
MOCS1	34.9001844839652	-0.295743606025403	0.305978059929184	0.0944468140829633	0.21329587794428
MT-CO3	31060.6020731125	-0.137895222040745	0.0868415940394315	0.0945090419983785	0.213403786059316
AC026271.1	26.1427654672578	-0.286946733013013	0.350418742553247	0.094709413123249	0.213823544346116
TMEM139	12.4632808393657	-0.238389787293526	0.371123461619945	0.0947327971421138	0.213843655162485
SMIM10L2A	10.4531053329376	-0.234369176041706	0.368499191708709	0.0947929976446192	0.2139468542714
ZFP64	190.180179409868	0.215494528045384	0.150281074431191	0.0948255206059919	0.213987563457335
AC008038.1	2275.36771131272	0.157098432067137	0.100585680147947	0.0948631380076393	0.214039754795914
UBE2V2	482.310344281132	-0.200350382805188	0.13471494782985	0.0948866536197469	0.214060117176375
SPIDR	237.222945879974	-0.206755983434201	0.142966330347111	0.0949062358102826	0.214071601067261
FNDC3A	718.751192208101	0.14731755991556	0.0933260852085785	0.0949417699772131	0.214119057420365
LINC01515	49.9220716048955	-0.289274660458896	0.270358058861114	0.0951188421240888	0.214485656519163
WNT4	16.276958207873	0.268092109768518	0.371033370802861	0.0951442756090727	0.214491408770334
PLCL2	18.2867188472107	-0.269814354578654	0.367930506578934	0.0951775492626973	0.214491408770334
ANKRD50	372.254646962839	0.186489719405959	0.124355303025172	0.0951794736318399	0.214491408770334
AC010422.3	992.516975417913	0.152787800770219	0.100157433734987	0.0951581783915164	0.214491408770334
SLC9B1	18.3469275006909	0.25579697720388	0.372062416878955	0.0952245415100679	0.214560239046175
ENPP4	262.374674311634	0.219540061263079	0.15539578165399	0.0953424959483978	0.214793251509796
NEK7	210.454307501635	0.215213108963912	0.15107980139868	0.0954853049878413	0.21503079965735
GIGYF2	806.089931752933	0.15454651058553	0.0985731275687175	0.0954916088378158	0.21503079965735
AC079781.5	1745.25573600366	-0.139715628645535	0.0886896334107241	0.0954678110428519	0.21503079965735
AP001816.1	27.2142593722293	-0.294079267578694	0.324131973843208	0.0955366004213691	0.215099323491002
CRIPT	124.287845072868	0.249710830334236	0.190245625667802	0.0956028089600136	0.2151856336896
CYP2R1	63.077368318651	-0.278988916379784	0.243656486958627	0.0956040694492854	0.2151856336896
HSD17B7P2	21.9856484880906	0.278671425404502	0.363061890913548	0.0956273203082488	0.215205176050191
GSK3B	763.404688361451	0.144691790511904	0.0921583788422574	0.0956546838739096	0.215233966517196
LTBR	419.894760049979	-0.182471946955692	0.118019409296621	0.0957539903357235	0.215424603295661
HCN2	31.8528108292244	0.295224358538498	0.324560216559926	0.0958655979568543	0.215642852599155
NTAN1	130.83226460139	0.246442882719936	0.186477038458913	0.0959770975316044	0.215860792438621
RHCE	8.21564894399537	0.201367546664616	0.357742006792805	0.0961126287603737	0.216132706964262
AC018362.3	78.188940366462	0.268471252407612	0.21748243913827	0.0961370764214175	0.216154778218749
BCL2L2-PABPN1	397.067925537522	-0.162525165398534	0.105460745889445	0.0961762073861367	0.216209851698069
LRRC37A3	14.287430343859	-0.25040989575922	0.3709500496827	0.0962189113868998	0.216272939593318
DNAJA3	598.773570603725	-0.156931274285516	0.101139159137631	0.0964209888284124	0.216694180278915
ARMCX5-GPRASP2_2	23.7073632505898	0.285142526945092	0.349106841587946	0.0964538922022385	0.216735152967975
RYR1	66.9032258165772	0.277814675496559	0.239389351439507	0.0964895220956887	0.216782238843728
CCDC18-AS1	71.1571320784443	0.277003377920577	0.237303559064206	0.0965651975950885	0.2169192668605
EBLN2	13.1853789488507	0.247235436298727	0.37108105737536	0.09662924740977	0.217030141818021
CLIC3	32.5718608858432	0.294899448526112	0.305773534794207	0.0966745502515611	0.217076743876221
PPHLN1	255.447472367377	-0.199921422544004	0.134801653143449	0.0966793865395109	0.217076743876221
DDX41	486.612651068571	0.170172496979472	0.109011930506951	0.0967938053718877	0.21729084835573
DYRK1B	21.7524173350872	0.276652646727852	0.362293968401003	0.0968041614560694	0.21729084835573
AC004552.1	8.4140442929094	0.143889627415749	0.325733800152651	0.0969780224673095	0.217648032191902
B3GALNT2	292.625850873732	-0.179688756927231	0.122344988227252	0.0970733484297214	0.217828877867818
AL627309.7	15.3802603484277	0.240320824256281	0.368916265917558	0.0971696178800579	0.217983337014782
TBCE_2	201.158655591855	0.216281310576982	0.152860093558615	0.0971864512306628	0.217983337014782
CLDND1	3452.7794762662	0.12289817803179	0.0748110862431827	0.0971827419839429	0.217983337014782
RPL27	5553.06816114892	0.196998442096494	0.139445689903021	0.0972226200949606	0.21803135631437
CHN1	6.9614755857408	-0.185201219485917	0.346479964940133	0.0972441950339749	0.218046637680916
TRIM32	112.554242247971	-0.243604627483952	0.186017070969384	0.0972717397107285	0.218075298073589
TAF2	575.343961097411	0.162675514099028	0.106188892778618	0.0972966210942185	0.218097979788133
DYNC1I2P1	28.670422467607	0.290198063843215	0.338203236568728	0.0973166449619098	0.218109767770798
MCF2L	64.1380326888315	-0.276818652975531	0.24179998208404	0.0974499876529879	0.218348182451042
THAP7	63.5287936292891	-0.272497637234216	0.230685598892628	0.0974525837327187	0.218348182451042
TAF9B	61.1492902684712	-0.282897957603906	0.254441716453287	0.0976737107687221	0.218810442140668
AK3	459.774834416041	-0.161643815031612	0.104083127412372	0.0977512049822315	0.218950841546251
LOXL1-AS1	44.8199002571442	-0.290296411416474	0.286078823905827	0.0978579898363332	0.219156795916057
RPS12	9005.02746195713	0.160191121506092	0.10651861112963	0.0979198928439779	0.219262188432809
GNB1L	55.6227269356234	0.279219807730564	0.245252458639069	0.097998149804109	0.219404163217081
AZI2	259.117318150425	0.212507487099963	0.149528561183951	0.0980240619779893	0.219428920069534
AL049839.2	16.3211472819539	-0.244139766154307	0.368270598931795	0.0980577653152157	0.219471107460055
CLCN7	163.713823195604	0.227639343673834	0.161487873649697	0.0981145481612681	0.219564930379981
