gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ROCK2	386.959039508021	-0.189025946780099	0.124234949827576	-1.52151988665384	0.128129424680725	0.30434601405108
GPS2	172.808704280218	0.255672579955118	0.168055481258324	1.52135817315066	0.128169979173024	0.304393397482945
AC016831.6	43.710529611323	0.496042702531139	0.326117524469825	1.52105503479939	0.128246027056875	0.304464287288023
LPIN2	207.821771020818	0.249952291757649	0.164337302004894	1.5209711289419	0.128267082596198	0.304464287288023
ADRM1	661.823844615171	0.162728683931363	0.106994246297974	1.52091060558687	0.128282272141934	0.304464287288023
BX470111.1	20.894471109512	-0.758225607517518	0.498505987699899	-1.52099598846538	0.128260844006966	0.304464287288023
GRAMD1C	81.0640672778001	0.390972471952245	0.257185676962915	1.52019535679127	0.128461884046791	0.304841598576577
MDC1	479.741155186565	0.181086893994636	0.119161642103904	1.51967437505381	0.128592834974076	0.305054337279115
PTGES	172.453641085344	-0.27092199110756	0.178267489164332	-1.51974985667643	0.128573855930367	0.305054337279115
AC022400.6	14.5613386148144	0.954682817883011	0.628266015441641	1.51955190065774	0.128623634478516	0.305078408560795
RFESD	13.0482337258631	-0.940531471642476	0.619177677192704	-1.51900093670489	0.12876226019739	0.305358180708917
AL590666.1	7.35305845054175	1.12781359802314	0.742510859527473	1.51891865762188	0.128782972050181	0.305358276585116
ZNF480	33.7651215099675	-0.540492173489895	0.35587748951526	-1.51875909382776	0.128823145916351	0.30540451155133
GAA	964.227953021377	0.141847222961607	0.0934388585210597	1.51807529765185	0.128995417665582	0.305763849447364
TNFRSF10B	1890.19357966993	0.13107975620672	0.0863612876517296	1.51780687586928	0.129063091231105	0.30587517787035
PCSK9	436.89396474854	-0.16679829302328	0.109941085391147	-1.51716069047206	0.129226118357921	0.306168378131962
MTMR1	191.314316950915	-0.238436062981389	0.15716027781916	-1.51715221104249	0.129228258709233	0.306168378131962
INPP5B	211.444876344857	0.2425235725107	0.159882008368916	1.51689095592979	0.129294217408792	0.306170990225596
TRABD2A	20.1943707354563	-0.685189637403068	0.451715741862952	-1.51686021518141	0.129301980199986	0.306170990225596
ALG9	145.876169432763	0.28714749913448	0.189312062576794	1.51679452025408	0.129318570990096	0.306170990225596
MYL6	1864.76054803571	0.172335928049509	0.113622784110577	1.51673741669446	0.129332993434045	0.306170990225596
KANK2	344.199612138553	0.198647812455936	0.130962964695522	1.51682433974961	0.12931104008212	0.306170990225596
GDI2	1628.44456914554	0.1275854766569	0.0841340845094435	1.51645409111903	0.12940457044819	0.306271549841936
LMO7	117.775159473074	-0.29416275011498	0.193986910887024	-1.5164051469756	0.129416938404642	0.306271549841936
USP35	40.8789012671318	0.507022234514963	0.334475395436314	1.51587304008884	0.129551458577426	0.306540789060665
AC074117.1	13.6105875559739	0.869548685656208	0.573726566730962	1.51561516596802	0.129616689923414	0.306646019146168
PRKAA2	34.2239362573225	0.580442651076378	0.383171158468333	1.51483909539697	0.129813157125962	0.306804494613067
PPP1R14BP3	52.8850808851046	-0.452430251126852	0.298694094204553	-1.51469433077246	0.129849830782622	0.306804494613067
MTMR12	319.41202980089	0.202982516516587	0.13400468914988	1.51474189302106	0.129837780808432	0.306804494613067
TRMT11	222.145318729996	-0.236119020119317	0.155841672380549	-1.51512119006744	0.129741716338392	0.306804494613067
BMT2	80.0290470769101	0.383384240213424	0.25310875149903	1.51470163691631	0.129847979702583	0.306804494613067
C8orf33	511.439495676078	-0.171483923096016	0.113200552505957	-1.51486825196363	0.129805771778385	0.306804494613067
SNORA27	9.27870701764956	1.02758147965933	0.678201275231138	1.51515710333798	0.129732623453656	0.306804494613067
TOX4	304.167684682496	0.191913961811729	0.126685419140454	1.51488595225752	0.129801288459596	0.306804494613067
HDAC1	1199.12261148135	-0.122878754773819	0.0811400205557391	-1.51440379152243	0.129923458231414	0.306929365903477
TM2D3	189.760045545595	0.254184825555121	0.167881232169657	1.51407529162192	0.130006744566705	0.307077011630855
HAP1	18.841521916575	0.701703304932624	0.463504707246631	1.5139076129366	0.130049273011901	0.307128355065037
STK26	319.3536307602	-0.193001342998145	0.127522864484528	-1.51346461497938	0.130161682797134	0.307344689622645
POTEF	13.3920498610407	0.904259857824548	0.597655880620363	1.5130108933019	0.13027689185506	0.30744417514013
ISOC1	250.800737305833	-0.209514996980558	0.138487910422363	-1.51287571847662	0.130311230756616	0.30744417514013
AL024498.2	99.1408244589396	-0.340023851976702	0.224738922495599	-1.51297268938077	0.13028659620978	0.30744417514013
PIP4K2A	596.484439399147	-0.155338116977911	0.102682045578076	-1.51280699662141	0.130328691086345	0.30744417514013
TBRG1	189.998384300138	0.241590387025753	0.159680373736776	1.51296230946955	0.130289232955947	0.30744417514013
SYT17	91.1195329379373	0.336137846524817	0.22217542680838	1.51293890307107	0.130295178893983	0.30744417514013
CPEB4	134.131886033112	0.276363869120965	0.182744531245467	1.51229624896269	0.130458514880989	0.30765216823467
TBCC	51.0418009854168	-0.432334087454203	0.285878272628969	-1.51230131439654	0.130457226837187	0.30765216823467
NAP1L1	3341.38328199377	-0.107946667913948	0.0714168742104415	-1.51150087577153	0.130660885644346	0.308080223900762
BLOC1S1	106.522512240091	-0.333402401555723	0.220627625459026	-1.51115437544172	0.130749123566613	0.308239076496331
UBE2L6	93.4890038863546	0.349109885195013	0.231036200862681	1.51106140029766	0.130772807983408	0.30824571876989
NVL	85.3985405932342	0.365657331427651	0.242064315083475	1.51057924957487	0.130895684067446	0.308359740056266
ZNF680	53.4925612937298	-0.459938283445818	0.304483049191052	-1.51055464226261	0.130901957640413	0.308359740056266
MSANTD3	135.780702959569	-0.307771659723345	0.203754074810087	-1.51050554454044	0.130914475679211	0.308359740056266
WHAMM	125.0316743488	0.302362384748567	0.200184900862603	1.51041553806345	0.130937426294788	0.308359740056266
THAP11	60.587451336515	-0.433468040649911	0.286992659593277	-1.51038023503534	0.130946429012521	0.308359740056266
AMMECR1	74.5292005386015	-0.364442463435094	0.241250147623415	-1.51064141110487	0.130879837178783	0.308359740056266
PATJ	689.66787743601	0.150219045670207	0.0994820362788983	1.51001176985428	0.131040420939046	0.308531893227859
NGFR	64.3061180310339	0.41544446080845	0.275155165399742	1.50985521280292	0.131080372972206	0.308576776023176
CACUL1	908.673819108305	0.143376366361581	0.0949663824152658	1.50975916650831	0.13110488784739	0.308585309636974
RPL18AP3	580.684010819404	0.184433469630474	0.122189853067424	1.50940086267806	0.131196372759004	0.308751444702248
MIR4761	44.1886544057359	-0.466485482688586	0.309136196232787	-1.50899664411123	0.131299640387788	0.308945251323416
SMAGP	120.154991185486	-0.291738811688343	0.193350668504618	-1.50885856224167	0.131334931253173	0.308979073813008
TANK	201.585818235525	0.238933280191119	0.158366328611729	1.50873788819666	0.131365779060536	0.309002434439846
RTKN2	51.6493655346078	-0.459176320057932	0.304382027573777	-1.5085526688879	0.13141313744777	0.309064618114704
TRAPPC1	321.113384191158	0.202459071333804	0.134218068129178	1.50843380593847	0.131443536270098	0.309086901907336
FDX2	51.4315228079535	0.463768617551993	0.307639402206281	1.50750721209965	0.131680696618672	0.309595296904508
AF196969.1	151.588702011959	-0.26482282380592	0.17569166827551	-1.50731577886004	0.131729734989538	0.309661305739251
TMEM51	108.46958787813	-0.295598428669389	0.19620510221727	-1.50657870426863	0.131918679386965	0.310047913793452
TRIT1	118.733955457952	-0.295848839803897	0.196385002497522	-1.50647369219363	0.131945615648695	0.310047913793452
GATAD2B	493.573712363196	0.172055832373626	0.114214390223808	1.50642867362401	0.131957164501722	0.310047913793452
KCNK9	7.7985673876514	-1.11018062673476	0.737446903783754	-1.50543804718489	0.132211493466509	0.310596084842124
ZNF695	31.0895449063916	-0.552367048462455	0.366978884828255	-1.50517392498198	0.132279367088848	0.310706123491249
RPL23P8	14.9129453775497	0.830467787787409	0.551848890456172	1.50488259041515	0.132354264995725	0.310733821124738
SHKBP1	272.161456353564	-0.213888708300962	0.142124480083767	-1.50493924885353	0.132339696357635	0.310733821124738
CTSA	420.402698039557	0.176129061638855	0.117027976651857	1.5050167205985	0.13231977798469	0.310733821124738
ACTR6	290.780344698814	-0.245764183701259	0.16336715357432	-1.50436717739257	0.132486850692641	0.310976881809072
IREB2	554.091181683746	0.157715869630568	0.104842213630923	1.50431647872083	0.132499898057562	0.310976881809072
RGS14	43.0087719142101	0.462126748504261	0.307253696889891	1.50405594198553	0.132566963201386	0.311084857888938
PROM2	29.6645099973926	-0.599342437971263	0.398522687451468	-1.50391045941205	0.132604423520807	0.311112697746297
AC005332.6	223.185677366826	0.249083679157944	0.165631075929518	1.50384629068001	0.132620948937749	0.311112697746297
RUNDC3A-AS1	28.7237698491949	0.570241990859295	0.379234611783897	1.50366547023994	0.13266752432682	0.31117254197456
ICE1	440.624701720628	-0.172400623365642	0.114671946502731	-1.50342458311315	0.132729591255458	0.311177263161794
FRAT2	45.0565128158213	-0.462712140758598	0.30777459562841	-1.50341239118141	0.132732733223833	0.311177263161794
TSC2	301.343520714354	0.208804816569712	0.13887293039133	1.50356744097875	0.132692779813914	0.311177263161794
C11orf80	64.3837212943936	0.425056922088053	0.282772053886878	1.50317867782682	0.13279297435146	0.311183393780033
CYP2D8P	7.66468100867203	1.12893188732627	0.751011144923726	1.50321589094517	0.13278338101295	0.311183393780033
TREX2	48.3877920143282	-0.448434352905542	0.298328340052266	-1.5031570679037	0.132798545517826	0.311183393780033
MARK1	16.6600063471229	-0.776836917881287	0.516995171005021	-1.50259994957234	0.13294223641127	0.311356991013687
MIR675	8.31184817436078	1.17505166492639	0.782041969431416	1.50254297193374	0.132956938756725	0.311356991013687
CHSY1	260.576930147004	-0.214982069830938	0.143056319318825	-1.50277926102526	0.13289597561459	0.311356991013687
COL18A1	1106.16948467421	-0.135707134516129	0.0903139401383518	-1.50261559077414	0.132938200620884	0.311356991013687
CPT1C	58.4828652089787	0.410397579607379	0.273163076509292	1.50239038471738	0.132996318121087	0.311399843284941
BLOC1S6	471.330854274398	-0.185729499155171	0.123640693247104	-1.50217128582398	0.133052878458764	0.311440745631106
MED24	438.486829393145	0.170290441391932	0.113363764274897	1.50215937589187	0.133055953538986	0.311440745631106
SLC25A40	166.53855161833	-0.273182268168846	0.181889401279089	-1.50191416458444	0.133119278003461	0.311539603084145
MIR3655	121.039414353468	0.311224642402926	0.207251066962419	1.50167932529564	0.133179945818134	0.311632212834703
HACD1	31.8296143569775	-0.548847956002429	0.365539121965379	-1.50147528136376	0.1332326754079	0.311706221274232
MSH6	303.515366748085	-0.194250876370238	0.129385412945186	-1.50133521197271	0.133268881874606	0.311741555510954
MRPS26	213.930851070145	-0.237157230114351	0.158054794175414	-1.50047476479041	0.13349146553383	0.312212781644353
VPS35	805.174925559294	-0.143956367340986	0.0959719227647297	-1.49998419531396	0.133618496556117	0.312460413349211
EHF	335.583377331082	-0.207902049265374	0.138641523732889	-1.49956552458212	0.13372698363848	0.312615129341292
GINS3	43.0754408332348	-0.466337412018558	0.310971674587999	-1.49961379163038	0.133714473077409	0.312615129341292
C4BPAP1	27.5675535891703	0.567363261860274	0.378548413381985	1.49878652717469	0.133929020874755	0.313037894993968
IFT22	36.4604680865211	-0.505894913967918	0.337555717465509	-1.49870047459531	0.133951353555381	0.313040562366728
MRPL10	607.417199999587	0.16513431715697	0.11019470384992	1.49856854628762	0.133985597666156	0.313071061171221
TFAP2A	242.241064205357	0.240647077857048	0.160711597598592	1.49738464089013	0.134293202420577	0.313628700533695
FDXACB1	35.7240185108693	-0.536880803594944	0.35854738377185	-1.49737755146073	0.134295046054223	0.313628700533695
TCF25	915.516452565944	-0.130114666917412	0.0868902380792374	-1.49746012663422	0.134273573273284	0.313628700533695
KRT10	292.082487494806	0.22660167595233	0.151337849768454	1.49732321622799	0.13430917679232	0.313628700533695
TANC2	414.967257021846	0.183854303304555	0.122820407900526	1.49693610734026	0.134409883867789	0.313814257072068
NOSIP	647.25256909324	0.189217760162465	0.126411817633758	1.49683600555978	0.134435935024952	0.313825479170132
ATP6V1H	140.760975843394	0.26923521821451	0.179924197733733	1.49638137396587	0.134554300523213	0.314052161056866
NIPAL1	76.1831648331271	-0.360374095204378	0.24087239803251	-1.49612034482979	0.134622297100324	0.314161227925117
PUS3	106.879462064127	0.339882805001597	0.227205899699526	1.49592420553816	0.134673407725457	0.31423086067295
CEP120	254.142674002918	-0.207650824396516	0.13882166477116	-1.4958099280744	0.134703193439713	0.314250722282288
RASAL2	142.923543438929	0.268838214810314	0.179769744868527	1.49545862128761	0.134794791270502	0.314380811727773
NUDT16L1	47.8592270495289	-0.50082890622206	0.334905653826615	-1.49543281966015	0.134801520544525	0.314380811727773
PARVB	144.869403420766	-0.274005264040646	0.183263281776712	-1.49514546167788	0.134876483390812	0.314505984632845
IL27RA	126.391404063375	-0.296436895240776	0.198309869845994	-1.49481664967551	0.134962299834592	0.314656422531028
SNF8	276.943266794819	-0.205392069799364	0.137520061403071	-1.493542598104	0.135295212327638	0.315382811504477
ABHD13	69.9242410255633	-0.377806413138142	0.253149231017419	-1.49242567958717	0.135587587185863	0.316014490045688
RASSF5	130.220169114138	0.319823889337299	0.214343468225613	1.4921093326747	0.135670485682992	0.316157818979201
AKAP10	191.051087240355	0.248846890881404	0.166873932391235	1.49122686398966	0.135901942919536	0.316647239874983
ATXN7L2	56.1794679144157	0.41365787691485	0.277411587215247	1.4911340981366	0.135926291599659	0.316654026101586
EEF1AKMT1	23.0552050813941	-0.716105833273019	0.480284578499014	-1.49100317880493	0.135960660330046	0.316684149226653
CSPP1	190.86339325101	-0.231975519328993	0.155604721279064	-1.49080000543791	0.136014010358445	0.316758467762093
ZNF761	84.7086345578006	-0.357930297474913	0.24012537916315	-1.49059753168249	0.136067192758494	0.316832372545472
AL133410.1	27.6814242054317	0.624276145089035	0.419003852632272	1.48990550126735	0.136249084882791	0.317205907311047
LIMS2	18.9183285315469	0.793697923093233	0.532926132078771	1.48932070566192	0.136402937861002	0.317514055796206
CCNT2-AS1	6.78714633501367	1.17856817149817	0.791546700267327	1.48894331957942	0.136502294951368	0.317545181263246
ZNF620	23.7540029666707	-0.649621628708978	0.436232793748044	-1.48916275442644	0.136444516000344	0.317545181263246
NANOS1	9.53502464717095	-1.02893676742548	0.691041370950624	-1.4889655101402	0.136496451141078	0.317545181263246
AP000873.2	7.37680762350793	1.2807633304146	0.860147087209192	1.48900501956024	0.136486046944797	0.317545181263246
AC022400.8	93.4913020561196	0.343722709352973	0.230872017125267	1.48880195024447	0.136539528628441	0.317581785057366
TRIM15	25.0651573760726	-0.613280882735082	0.412015277711766	-1.48849063593247	0.136621549833379	0.317709579434469
AL021546.1	753.918765641056	-0.177918921336565	0.119538914564967	-1.48837658417812	0.136651608278983	0.317709579434469
CCNQ	61.7899154254567	-0.439747215466109	0.295459831760475	-1.48834856110866	0.136658994565842	0.317709579434469
AC132008.2	46.9453083380023	0.456378966957908	0.306745345127282	1.48781057058433	0.136800857198265	0.317989341075181
NDUFS1	686.272908664516	0.143538038111233	0.0965023800091837	1.48740412513736	0.136908108056844	0.318058526525607
TNIP2	180.853358972429	0.245934318768784	0.165346920264005	1.4873837285636	0.136913491914935	0.318058526525607
MGAT1	485.051460883702	0.163840318591752	0.110154204034071	1.48737236157665	0.136916492403696	0.318058526525607
AGTPBP1	199.087457753284	0.235330237314157	0.158218880036691	1.4873714013118	0.136916745882503	0.318058526525607
AGL	224.681919841038	0.238597143726039	0.160440275853602	1.48713994947101	0.136977852230063	0.318100429671828
ATP11B	555.454845471279	0.162982549542601	0.109590019313301	1.487202489459	0.136961338771985	0.318100429671828
DDIT4L	41.8083867896802	-0.527424782886936	0.354727390804978	-1.486845381999	0.137055652363133	0.318181061874618
ATP6V0E2	59.8253383228027	-0.400173589130082	0.26913782759361	-1.48687233120694	0.137048533216064	0.318181061874618
AC008764.1	248.341086071047	0.230355524687203	0.154943067945885	1.48671074957453	0.137091222357338	0.318213629268165
LYRM7	56.8872068745863	-0.471135188834413	0.316954265829364	-1.48644533179451	0.137161366803207	0.31831350412273
RELA	494.070138055543	0.163445720437467	0.109967940284813	1.48630337182045	0.137198895257881	0.31831350412273
AC004542.3	22.0945539882958	0.647949394894951	0.435930431472976	1.48635963014919	0.137184021892147	0.31831350412273
PSME1	570.74178940619	0.185025530027152	0.124498180966198	1.48617054957122	0.137234015239975	0.318344986357556
THOC3	258.610807697419	-0.239480897212515	0.161214787980022	-1.48547723328081	0.137417449923488	0.318520409582577
KLF6	690.583695946028	0.139573765842159	0.0939510771342269	1.4856004859077	0.137384826454967	0.318520409582577
ATXN2	472.890177771194	0.195879452008982	0.131847319852252	1.4856536502106	0.13737075635568	0.318520409582577
CCDC97	116.101092341066	-0.300169565945357	0.202062334039177	-1.48552953905382	0.137403604493134	0.318520409582577
ZNF114	20.155755553719	0.699164013199145	0.470639384457432	1.48556205937836	0.137394996848227	0.318520409582577
MAP3K6	99.5926452946509	-0.341446849035986	0.229892624375152	-1.48524490493785	0.137478960647865	0.318603932447998
PROCR	396.722268477619	-0.209390279179654	0.140986634705145	-1.48517822003175	0.137496619913078	0.318603932447998
AL034430.2	94.701871286725	-0.34136777639111	0.229874838357631	-1.4850158409248	0.137539627899164	0.318653604662242
STARD5	17.0365725709472	0.780046988847234	0.525665852243322	1.48392174518912	0.13782968227188	0.31927553183632
LRBA	1204.71920346807	-0.134966280586777	0.0909779393017679	-1.48350557973293	0.137940135090873	0.319481291245278
ZNF655	179.094129673182	0.237133906773205	0.159890834536014	1.48309881214481	0.138048159578549	0.319681362798923
CMC2	263.360468937188	-0.221567419109187	0.149411247479227	-1.48293667877977	0.138091235193973	0.319730991580778
TRAPPC6B	242.971751062469	0.234651674569163	0.158274639327378	1.48256015977269	0.138191308777091	0.319912554968687
PEF1	170.780809593722	-0.256052544113665	0.172739684803804	-1.48230294853488	0.138259704116059	0.320016680309849
NSMF	484.10690991832	-0.179901419312101	0.121372291196895	-1.48222808960785	0.138279614840087	0.320016680309849
PTPRH	180.669693863653	0.244556433739903	0.165026543973609	1.48192180391909	0.13836110268508	0.320155107904762
CLDND1	3452.7794762662	0.114354260503738	0.077171169291125	1.48182619952721	0.138386545976975	0.32016383041063
RHCE	8.21564894399537	1.11430387345859	0.752031239896666	1.48172551131214	0.138413346129207	0.320175688853843
SLC4A7	403.619384134582	0.187465104931316	0.126533775886986	1.4815420121403	0.138462198333512	0.320211143662527
SLC16A6	25.0010557132753	-0.647244949007663	0.436883375892677	-1.48150509889546	0.138472027194437	0.320211143662527
PPP2R2C	279.368865576522	-0.208097165176009	0.14049367274763	-1.48118531679227	0.138557197826164	0.320357947454701
SNORD63	7.33129601581578	1.16859174679705	0.789021454875887	1.48106460169815	0.138589359524464	0.320382162581436
TCAIM	120.046234362658	-0.294827239523164	0.199101264910324	-1.48079038903121	0.138662438410614	0.32050094511056
MYH3	20.2747751819344	0.724427162232971	0.489304379717754	1.4805245819603	0.138733305497327	0.320614578974736
AC005034.6	6.31127277956532	1.24254174099091	0.839857985319083	1.47946648446623	0.139015682501211	0.320924776205342
SGPP2	9.41927532910349	-1.05921759248963	0.71589236377921	-1.47957660408333	0.138986273998183	0.320924776205342
RPL32	6880.69806803365	0.131013797028632	0.0885426543205024	1.47966873180009	0.138961674086125	0.320924776205342
MAN2B2	223.134077379527	-0.225117028226094	0.152162463134504	-1.47945178849465	0.139019607564174	0.320924776205342
RNASEH2C	30.5823561652761	-0.539939555629115	0.364886628094423	-1.47974607468869	0.138941024603123	0.320924776205342
CUL5	638.291829193549	0.171551563099709	0.11593161794735	1.47976510754485	0.138935943455735	0.320924776205342
TGIF1	1421.50614946074	0.125937290998487	0.0851225437433899	1.47948223185314	0.139011476716457	0.320924776205342
RASA4B	11.3338142871768	0.986745937240321	0.667109725376591	1.47913588980177	0.139103999773524	0.321069419477265
PALLD	1062.96675323724	0.132945498046909	0.0899284172233844	1.47834802559317	0.13931464925781	0.321455170077533
MIR632	68.5584281920648	-0.366751280635336	0.248076227626079	-1.47838139972095	0.139305721113957	0.321455170077533
FUBP1	705.712830559061	-0.143367044019563	0.0969973170858853	-1.47805164438332	0.139393955573816	0.321487511590385
TPGS1	17.2064522779058	-0.703858596549363	0.476198045010289	-1.47807955938617	0.139386484535658	0.321487511590385
LMF2	156.225707908408	0.274998533245783	0.186050899373407	1.47808225690894	0.139385762599869	0.321487511590385
AC009533.1	42.0717012383542	0.486451495864465	0.329167228287102	1.47782480776057	0.13945467647561	0.321577346378038
BCL10	190.673935113343	0.235482453573374	0.15941713862588	1.47714640723796	0.139636396043806	0.321795451226069
RHNO1	67.6774204860381	-0.37369524644115	0.252972352170417	-1.47721774033791	0.13961727985299	0.321795451226069
SUOX	61.4255247459524	0.447363143086753	0.302808659871699	1.47737896028569	0.139574082768313	0.321795451226069
TEPSIN	68.7856162201095	0.392679220511591	0.265815579125922	1.47726187382558	0.139605453755093	0.321795451226069
IDUA	51.474122183019	0.442140058099778	0.299385752878091	1.47682397658988	0.139722827707992	0.321944409749253
PPP3R1	632.129891618547	0.168495457391952	0.114142679912569	1.4761827698545	0.139894833729854	0.322139748068185
ASS1	700.708079564936	0.150721377225783	0.102096425342794	1.47626497910899	0.13987277169912	0.322139748068185
PHLDA2	826.920421382802	-0.143834540818806	0.0974257595505949	-1.47635021253399	0.139849900915808	0.322139748068185
AD000671.2	49.1585355923135	0.472370954371737	0.319982882034177	1.47623820177132	0.139879957487136	0.322139748068185
DLG3	333.850070405289	-0.185023373299089	0.125371366717716	-1.47580247502354	0.13999692613812	0.322324593658403
TFAP2E	31.9203871989081	0.575718163261503	0.390274060340542	1.47516379325633	0.14016851302052	0.322494527875333
SPATA6	19.5330704561738	-0.664908917260855	0.450781382922839	-1.47501414754449	0.140208739903077	0.322494527875333
STRIP1	173.923784425535	0.24866086909529	0.168569563362266	1.47512317250833	0.140179431573716	0.322494527875333
KIF3C	31.8043234803117	-0.555215830460315	0.376448687238703	-1.47487784997443	0.140245386343836	0.322494527875333
PPIAP31	9.17639614581994	-1.11254472548209	0.754292641373533	-1.47495105275878	0.140225703334644	0.322494527875333
CTSD	513.682289285768	0.161236460840474	0.109299190885144	1.47518439555429	0.140162975527005	0.322494527875333
AL158066.1	48.0060200518987	0.459073997723364	0.311225553005774	1.47505239621133	0.140198457276029	0.322494527875333
VPS33B	125.121635373968	-0.286096962649151	0.193936641378127	-1.4752084011362	0.140156523509822	0.322494527875333
MYO5B	640.396221172796	-0.147739955226787	0.100189200798347	-1.47460957917157	0.14031753805977	0.322610221357031
SETD1A	299.61394443448	0.192741864807978	0.130723437227898	1.4744247006905	0.140367277938546	0.322653716193487
AURKC	14.2892635573544	0.822999811690844	0.558201781042825	1.47437690032684	0.140380140399103	0.322653716193487
ATP2B1	465.742207751153	-0.162563904623067	0.110322879323673	-1.47352847949269	0.140608590359776	0.323128515369416
TMEM121	9.41207574604018	-1.03055883827233	0.699459743366506	-1.47336404710333	0.140652899287346	0.323180063504849
PYROXD2	33.1829831165506	0.567050421672616	0.38495725896946	1.47302176659981	0.140745166658399	0.323341773231394
TAF11	152.147219605069	0.273662510194976	0.185804056735054	1.47285541017655	0.140790027586636	0.323387977023105
RNF166	176.574107936078	0.242955697355217	0.164963470092551	1.47278483666056	0.140809062294382	0.323387977023105
AC245060.7	152.567100273228	0.269400938181143	0.182972090152043	1.47236082813111	0.140923465243131	0.323600408607421
SLC25A43	86.4601054018036	-0.336942599275317	0.228889643007768	-1.47207446718715	0.141000769521933	0.323727598286912
AC097637.1	151.898440190072	-0.252759975055304	0.17173656828055	-1.47178890079132	0.141077891767834	0.323854330566347
JPX	48.0272861608858	-0.447725902145986	0.304366491338635	-1.47100917770823	0.141288634886663	0.32428771201768
AP003108.1	6.75277346029523	1.27918728444568	0.869879406050304	1.47053404822382	0.141417171199579	0.32453230588165
PLBD2	638.675128742233	0.153178299021975	0.104191708249633	1.47015824574998	0.141518900302652	0.324715314580735
ZSCAN32	121.568026972997	-0.288266626824462	0.196131870802475	-1.46975922701913	0.141626975544896	0.324900002977703
STK11	578.767981548924	0.167037486989668	0.113654240405892	1.46969867902095	0.141643380664528	0.324900002977703
MECR	164.650319098301	-0.279295337288336	0.190074116113337	-1.46940226791215	0.141723712558423	0.325009238870171
USP42	225.335031098775	0.243955159639106	0.166028106888131	1.46936060533102	0.141735006553049	0.325009238870171
MRPL42	780.41246963503	-0.163256019183471	0.111157422578984	-1.46869201710275	0.141916343681094	0.325374550497769
MAMDC4	49.294072744449	0.448172795614714	0.305210433272336	1.46840588249096	0.141994004666504	0.325410313267682
SUPT4H1	491.585505806567	-0.202357915781975	0.137806520040835	-1.46842047620107	0.14199004293715	0.325410313267682
AP005263.1	579.430365419027	-0.154858885613161	0.105461610233066	-1.46839105975083	0.141998028657154	0.325410313267682
AKAP7	34.8195817124946	0.517980366855955	0.352882119493876	1.46785665309104	0.142143164756233	0.325591383125923
KATNA1	198.521934670751	0.256791224267396	0.174940906158321	1.46787409478147	0.142138426080993	0.325591383125923
PTPN12	622.171293618696	0.145214541384345	0.098924813017075	1.46792838879848	0.14212367589553	0.325591383125923
EFCAB7	30.4381621582554	-0.578467395260126	0.394149820683307	-1.46763328283971	0.142203862208144	0.32567991512228
LINGO1	55.4767169098372	-0.431032950104802	0.293740333327451	-1.46739450187899	0.142268769293251	0.32577805921561
MED8	298.634059459989	0.218258714296524	0.14878294388188	1.46696058433822	0.142386777975803	0.325879068155934
LSM2	351.726989587671	0.192807403880637	0.131445244119589	1.46682677773583	0.14242318332079	0.325879068155934
GIT2	180.748304154466	0.246930568303932	0.168337438942114	1.46687849034488	0.142409112798897	0.325879068155934
SNHG19	166.797909338208	0.276532306370945	0.188503291083183	1.46698927526372	0.142378972841093	0.325879068155934
ARSA	26.3820898526645	-0.637628412624163	0.434663634749465	-1.46694676446003	0.14239053767935	0.325879068155934
TFB2M	238.116401000484	0.225570126118784	0.15381748733868	1.46647907218844	0.142517818496712	0.325918723009176
APLF	6.66007252316539	-1.1346316602155	0.773786638184564	-1.46633658973169	0.142556611952478	0.325918723009176
Z84492.2	10.6822338771881	1.00687501796591	0.686757970488931	1.46612789546378	0.142613447416804	0.325918723009176
RRM2B	937.756770915455	0.150146000152444	0.102401347432321	1.46625023905743	0.142580126448244	0.325918723009176
AC009070.1	140.687651147914	-0.279417232097356	0.190583463387716	-1.46611477790663	0.142617020412355	0.325918723009176
CYP4F22	19.9257002595381	-0.678034430006986	0.462377998477047	-1.466407208475	0.142537383694443	0.325918723009176
NWD1	7.21557212786348	-1.1966107235353	0.815890960812031	-1.46663069087608	0.142476546436071	0.325918723009176
ZNF585B	45.538436371033	0.452621325271089	0.308697242004422	1.46623054463378	0.142585489932096	0.325918723009176
AP000781.2	44.8723057710141	-0.446373297431063	0.304498298236758	-1.46593035171577	0.142667262189901	0.325983108595394
MFSD2A	21.1527830051344	-0.683164222749637	0.466279741315036	-1.46513811820974	0.142883238680004	0.326426106059545
KIAA0895L	60.7326843950361	0.417381589517109	0.284898594962882	1.46501806922385	0.142915987980827	0.326450436748536
ALDH9A1	342.552928548629	-0.188967375886497	0.129019470634496	-1.46464231295623	0.143018531329034	0.326533190848916
FGFR1OP2	343.299338848436	0.198547003116559	0.135553382391149	1.4647144882275	0.142998830421093	0.326533190848916
SLC9A8	91.2228835215661	0.347831827439356	0.237481410385502	1.46466970561916	0.143011054003077	0.326533190848916
B9D2	13.92245604596	-0.827148917838691	0.564779067265747	-1.46455307177575	0.143042893414397	0.326538343612652
ARV1	22.5275294915811	0.637851833104993	0.435747105503842	1.46381197958266	0.143245328338806	0.326949936684308
BRAP	235.52833209372	0.224922274548741	0.153720035504852	1.46319426618686	0.143414229307516	0.327284874915901
ELAVL1	827.69452787795	-0.137522223873456	0.0940097842618059	-1.46285011664821	0.143508396133614	0.327449185617199
