roadmap_category	roadmap_tissue	roadmap_tissue_file_size	overlaps	odds_ratio	fishers_two_tail	fishers_left_tail	fishers_right_tail	giggle_score
3_TxFlnk	Rectal_Mucosa.Donor_31.3_TxFlnk	1213	0	2.9685236604490663	1	0.71428640177656917	0.99999999999965312	-0
3_TxFlnk	Rectal_Mucosa.Donor_29.3_TxFlnk	2584	0	1.4074272682750673	1	0.49173185977363311	1.0000000000037681	-0
3_TxFlnk	Psoas_Muscle.3_TxFlnk	469	0	8.7266528813190405	1	0.89196767708857014	1.0000000000026931	-0
3_TxFlnk	Placenta_Amnion.3_TxFlnk	250	0	15.092494472238922	1	0.9361471143365176	0.99999999999579788	-0
3_TxFlnk	Peripheral_Blood_Mononuclear_Primary_Cells.3_TxFlnk	1042	0	3.1032433983222707	1	0.72482962605682479	1.000000000000605	-0
3_TxFlnk	Penis_Foreskin_Melanocyte_Primary_Cells_skin03.3_TxFlnk	2171	0	1.3597730708906191	1	0.47969306447614092	0.99999999999818754	-0
3_TxFlnk	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03.3_TxFlnk	4514	1	1.3090671956984585	1	0.54887512029267601	0.78303293035347453	-0
3_TxFlnk	Pancreatic_Islets.3_TxFlnk	214	0	13.051888419675253	1	0.92659044159256564	0.99999999999691549	-0
3_TxFlnk	Pancreas.3_TxFlnk	671	0	5.5392004627938132	1	0.83508824643240897	1.0000000000009272	-0
3_TxFlnk	Ovary.3_TxFlnk	296	0	12.40815658718472	1	0.9228341104730643	1.0000000000012354	-0
3_TxFlnk	Osteoblasts.3_TxFlnk	2529	0	1.2042740313172873	1	0.43627979998121026	1.0000000000016469	-0
3_TxFlnk	NHLF_Lung_Fibroblasts.3_TxFlnk	3133	0	1.031950948021616	1	0.37984947672665116	1.0000000000006528	-0
3_TxFlnk	NHDF_Ad_Adult_Dermal_Fibroblasts.3_TxFlnk	1776	0	1.7904821051025683	1	0.57240537456860293	0.99999999999515235	-0
3_TxFlnk	NH_A_Astrocytes.3_TxFlnk	1583	0	1.9431963496861195	1	0.5980752197241019	1.0000000000014775	-0
3_TxFlnk	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.3_TxFlnk	1536	0	2.3441228886111887	1	0.65302097346222856	0.99999999999689609	-0
3_TxFlnk	Neurosphere_Cultured_Cells_Cortex_Derived.3_TxFlnk	795	0	4.7826167281419893	1	0.81157974896156541	1.0000000000023135	-0
3_TxFlnk	Monocytes_CD14pp_RO01746.3_TxFlnk	2801	0	1.1091716548829755	1	0.40633050897848829	0.99999999999980926	-0
3_TxFlnk	Mobilized_CD34_Primary_Cells_Male.3_TxFlnk	2478	0	1.3306413257552703	1	0.47201713731092179	1.0000000000052494	-0
3_TxFlnk	Mobilized_CD34_Primary_Cells_Female.3_TxFlnk	1079	0	3.2177263900729378	1	0.733165019945361	0.99999999999902348	-0
3_TxFlnk	Mesenchymal_Stem_Cell_Derived_Adipocyte_Cultured_Cells.3_TxFlnk	2457	0	1.2720304699514506	1	0.45598063509161649	1.0000000000010348	-0
3_TxFlnk	Lung.3_TxFlnk	738	0	5.2348407504438494	1	0.82636277774910564	1.0000000000004885	-0
3_TxFlnk	iPS_DF_6.9_Cell_Line.3_TxFlnk	472	0	8.8653260734388439	1	0.89356246766939115	0.99999999999827922	-0
3_TxFlnk	iPS_20b_Cell_Line.3_TxFlnk	2897	0	1.04792086967112	1	0.38550418268678706	0.9999999999991056	-0
3_TxFlnk	iPS_18_Cell_Line.3_TxFlnk	1688	0	1.8553601686253314	1	0.58368804786640503	0.99999999999766936	-0
3_TxFlnk	iPS_15b_Cell_Line.3_TxFlnk	1340	0	2.5423177344082268	1	0.67510147160955726	0.99999999999927796	-0
3_TxFlnk	IMR90_Cell_Line.3_TxFlnk	2796	0	1.132050507165606	1	0.413788739711443	1.0000000000007334	-0
3_TxFlnk	HUVEC_Umbilical_Vein_Endothelial_Cells.3_TxFlnk	1399	0	2.0259198027036902	1	0.6107863100849567	0.99999999999922949	-0
3_TxFlnk	HUES6_Cell_Line.3_TxFlnk	2858	0	1.0668195468341997	1	0.39206657038625478	0.99999999999978514	-0
3_TxFlnk	HUES64_Cell_Line.3_TxFlnk	2315	0	1.339168974640994	1	0.47429143489307564	0.9999999999978261	-0
3_TxFlnk	HUES48_Cell_Line.3_TxFlnk	2187	0	1.4582528743156116	1	0.50407444160939371	1.0000000000015766	-0
3_TxFlnk	HSMMtube_Skeletal_Muscle_Myotubes_Derived_from_HSMM.3_TxFlnk	1241	0	3.0611041097808585	1	0.72158468653452815	0.99999999999986345	-0
3_TxFlnk	HSMM_Skeletal_Muscle_Myoblasts.3_TxFlnk	3261	0	1.0970004908102446	1	0.40226685386381116	1.0000000000052272	-0
3_TxFlnk	HMEC_Mammary_Epithelial.3_TxFlnk	1706	0	1.7646219793029156	1	0.56775639640830328	1.0000000000014326	-0
3_TxFlnk	hESC_Derived_CD56pp_Mesoderm_Cultured_Cells.3_TxFlnk	2977	0	1.109560047337766	1	0.40644734097965573	1.0000000000018402	-0
3_TxFlnk	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells.3_TxFlnk	550	0	6.4062249061227909	1	0.85574972995178898	1.0000000000001642	-0
3_TxFlnk	hESC_Derived_CD184pp_Endoderm_Cultured_Cells.3_TxFlnk	4117	1	1.4493205617879334	1	0.59902657747947844	0.74849039588699185	-0
3_TxFlnk	HepG2_Hepatocellular_Carcinoma.3_TxFlnk	2513	0	1.3054841735386695	1	0.46523917518556962	1.0000000000012634	-0
3_TxFlnk	HeLa_S3_Cervical_Carcinoma.3_TxFlnk	3101	0	1.0223480107710397	1	0.37641591133371968	0.99999999999582999	-0
3_TxFlnk	H9_Derived_Neuron_Cultured_Cells.3_TxFlnk	2514	0	1.3419508524301762	1	0.47500837242743166	0.99999999999804285	-0
3_TxFlnk	H9_Cell_Line.3_TxFlnk	948	0	4.0670068641375092	1	0.78227288189240835	1.0000000000009088	-0
3_TxFlnk	H1_Derived_Neuronal_Progenitor_Cultured_Cells.3_TxFlnk	415	0	11.051701136140077	1	0.91370155470938263	0.99999999999514897	-0
3_TxFlnk	H1_Derived_Mesenchymal_Stem_Cells.3_TxFlnk	2293	0	1.8964144203604647	1	0.59046611106105975	0.99999999999897028	-0
3_TxFlnk	H1_Cell_Line.3_TxFlnk	1137	0	2.8748342540194805	1	0.70651541518021694	1.0000000000003164	-0
3_TxFlnk	H1_BMP4_Derived_Trophoblast_Cultured_Cells.3_TxFlnk	1570	0	2.5562822643794743	1	0.6765169147980133	1.0000000000019194	-0
3_TxFlnk	H1_BMP4_Derived_Mesendoderm_Cultured_Cells.3_TxFlnk	86	0	54.970749919158074	1	0.98218037024367888	0.99999999999810268	-0
3_TxFlnk	Gastric.3_TxFlnk	815	0	5.3050781054109626	1	0.82842972539155082	1.0000000000007892	-0
3_TxFlnk	Fetal_Thymus.3_TxFlnk	1935	0	1.4870048720170785	1	0.51081886035567202	0.9999999999994339	-0
3_TxFlnk	Fetal_Stomach.3_TxFlnk	2560	0	1.463252146350281	1	0.50522408887309197	0.99999999999627173	-0
3_TxFlnk	Fetal_Placenta.3_TxFlnk	877	0	4.0014098538296174	1	0.77914977942952372	1.0000000000002257	-0
3_TxFlnk	Fetal_Muscle_Trunk.3_TxFlnk	1659	0	2.2937039718978216	1	0.64691849064924569	0.99999999999893055	-0
3_TxFlnk	Fetal_Muscle_Leg.3_TxFlnk	2270	0	1.5683087432894012	1	0.52887671668495551	0.99999999999535949	-0
3_TxFlnk	Fetal_Lung.3_TxFlnk	1561	0	2.2351025473931712	1	0.6395895390796773	0.99999999999437819	-0
3_TxFlnk	Fetal_Kidney.3_TxFlnk	823	0	4.9391605418021998	1	0.81695856288063335	0.99999999999691776	-0
3_TxFlnk	Fetal_Intestine_Small.3_TxFlnk	4075	1	1.6174160860309654	1	0.64965142588998271	0.70973393804915459	-0
3_TxFlnk	Fetal_Intestine_Large.3_TxFlnk	1469	0	2.4238034344172452	1	0.66223973182173495	0.99999999999518895	-0
3_TxFlnk	Fetal_Heart.3_TxFlnk	456	0	8.5141084689988631	1	0.88943283281607258	1.0000000000027525	-0
3_TxFlnk	Fetal_Brain_Male.3_TxFlnk	333	0	12.521949706724659	1	0.92347910092036749	1.0000000000072372	-0
3_TxFlnk	Fetal_Brain_Female.3_TxFlnk	1778	0	1.985096084038132	1	0.60457010140402117	1.0000000000043509	-0
3_TxFlnk	Fetal_Adrenal_Gland.3_TxFlnk	1499	0	2.3727988064791137	1	0.65639676262013662	1.0000000000019329	-0
3_TxFlnk	ES_WA7_Cell_Line.3_TxFlnk	5	0	870.75000000000011	1	0.99904352038495474	0.99999999999754985	-0
3_TxFlnk	ES_I3_Cell_Line.3_TxFlnk	1204	0	2.9090936103829952	1	0.70939689760391997	0.99999999999403544	-0
3_TxFlnk	Duodenum_Smooth_Muscle.3_TxFlnk	1642	0	2.1469903317647683	1	0.62795895794181235	0.99999999999594438	-0
3_TxFlnk	Duodenum_Mucosa.3_TxFlnk	2244	0	1.6166462556747307	1	0.53904312749607677	0.99999999999589597	-0
3_TxFlnk	Colon_Smooth_Muscle.3_TxFlnk	1004	0	3.4573424437912741	1	0.7491194531760007	0.99999999999771062	-0
3_TxFlnk	Colonic_Mucosa.3_TxFlnk	1331	0	2.8826121517937375	1	0.70714094735459816	1.0000000000010252	-0
3_TxFlnk	CD8_Naive_Primary_Cells.3_TxFlnk	419	0	7.3515375715503595	1	0.87313212964022289	1.0000000000037088	-0
3_TxFlnk	CD56_Primary_Cells.3_TxFlnk	1053	0	2.8216816220754453	1	0.70192914413719543	1.0000000000018372	-0
3_TxFlnk	CD4pp_CD25__Th_Primary_Cells.3_TxFlnk	1079	0	2.8554430709481862	1	0.70486483824165784	1.0000000000005774	-0
3_TxFlnk	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells.3_TxFlnk	869	0	3.6391877590616462	1	0.76004371864861558	1.0000000000002313	-0
3_TxFlnk	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells.3_TxFlnk	709	0	4.5568711501747057	1	0.80326128458986352	0.999999999999827	-0
3_TxFlnk	CD4_Naive_Primary_Cells.3_TxFlnk	1090	0	2.7725262025266013	1	0.69753063431589299	1.0000000000000947	-0
3_TxFlnk	CD4_Memory_Primary_Cells.3_TxFlnk	625	0	5.1018339965518091	1	0.8223084034056084	1.0000000000001473	-0
3_TxFlnk	CD3_Primary_Cells_Peripheral_UW.3_TxFlnk	1670	0	1.7344293583486006	1	0.56219748308264019	1.0000000000008953	-0
3_TxFlnk	CD3_Primary_Cells_Cord_BI.3_TxFlnk	2121	0	1.5337627244480549	1	0.52136088375336136	1.0000000000001006	-0
3_TxFlnk	CD34_Primary_Cells.3_TxFlnk	559	0	6.8203164961636835	1	0.86387593367169892	0.9999999999994438	-0
3_TxFlnk	CD19_Primary_Cells_Peripheral_UW.3_TxFlnk	1135	0	2.7364524422751342	1	0.69421668764250449	1.0000000000014239	-0
3_TxFlnk	CD19_Primary_Cells_Cord_BI.3_TxFlnk	1727	0	1.9531094593634557	1	0.59961662848967321	0.99999999999893183	-0
3_TxFlnk	CD15_Primary_Cells.3_TxFlnk	1518	0	1.8801329788577423	1	0.58786749154489236	1.0000000000001663	-0
3_TxFlnk	CD14_Primary_Cells.3_TxFlnk	675	0	4.5397422025151721	1	0.80261167636795572	1.0000000000007243	-0
3_TxFlnk	Breast_vHMEC.3_TxFlnk	755	0	4.5586628371155236	1	0.80331368412102808	1.0000000000045848	-0
3_TxFlnk	Breast_Myoepithelial_Cells.3_TxFlnk	2278	0	1.1973248463397037	1	0.43420831004368725	0.99999999999862144	-0
3_TxFlnk	Brain_Substantia_Nigra.3_TxFlnk	785	0	4.8420211762102783	1	0.81366355493966278	0.99999999999822243	-0
3_TxFlnk	Brain_Mid_Frontal_Lobe.3_TxFlnk	1104	0	3.6027172466468391	1	0.75787777637774503	1.0000000000063872	-0
3_TxFlnk	Brain_Inferior_Temporal_Lobe.3_TxFlnk	1220	0	3.2680583396695932	1	0.73664919648738199	0.99999999999758566	-0
3_TxFlnk	Brain_Hippocampus_Middle.3_TxFlnk	1244	0	2.9600550539754931	1	0.71359360695292181	1.0000000000057524	-0
3_TxFlnk	Brain_Germinal_Matrix.3_TxFlnk	1547	0	2.2199951096043407	1	0.63765010349490765	0.99999999999711046	-0
3_TxFlnk	Brain_Cingulate_Gyrus.3_TxFlnk	961	0	3.9382826166713638	1	0.77601821047029592	0.99999999999994719	-0
3_TxFlnk	Brain_Anterior_Caudate.3_TxFlnk	1213	0	3.1861108887362701	1	0.73088408177067138	1.0000000000030261	-0
3_TxFlnk	Brain_Angular_Gyrus.3_TxFlnk	645	0	6.338652973640662	1	0.85429138186197304	0.99999999999846436	-0
3_TxFlnk	Bone_Marrow_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.3_TxFlnk	2564	0	1.0507485679245003	1	0.38651785004329122	1.0000000000025025	-0
3_TxFlnk	Aorta.3_TxFlnk	357	0	10.36038877537899	1	0.90825238366494642	0.99999999999965867	-0
3_TxFlnk	Adult_Liver.3_TxFlnk	1030	0	3.1786634782112571	1	0.73038645821989762	1.0000000000017662	-0
3_TxFlnk	Adipose_Nuclei.3_TxFlnk	1365	0	2.4615722347249425	1	0.66645580152723711	0.99999999999934906	-0
3_TxFlnk	A549_EtOH_0.02pct_Lung_Carcinoma.3_TxFlnk	5504	1	1.053681364083018	1	0.43473905126667662	0.85011779940402444	-0
3_TxFlnk	4star.3_TxFlnk	680	0	5.3453417758599322	1	0.829646028028521	1.0000000000003476	-0
3_TxFlnk	Penis_Foreskin_Melanocyte_Primary_Cells_skin01.3_TxFlnk	3543	0	0.99453418623313505	0.63183564156788706	0.36625538581087496	1	-0.0015766494607200726
3_TxFlnk	CD4pp_CD25__CD45RApp_Naive_Primary_Cells.3_TxFlnk	6848	1	0.98584481613555586	0.72898678842927182	0.39876425476632382	0.8684517359978019	-0.0028235172881209898
3_TxFlnk	Muscle_Satellite_Cultured_Cells.3_TxFlnk	2940	0	0.97714688968294627	0.63190539889075341	0.35980483556935423	1	-0.0066487805073585728
3_TxFlnk	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.3_TxFlnk	3165	0	0.97154751653194993	0.63196170358726396	0.35767966812718878	1	-0.0082999418405637432
3_TxFlnk	H9_Derived_Neuronal_Progenitor_Cultured_Cells.3_TxFlnk	3606	0	0.94561193530340626	0.63238121576259206	0.3477211117702352	1	-0.016056987535351307
3_TxFlnk	CD34_Cultured_Cells.3_TxFlnk	3772	0	0.86104187581300173	0.63603208178470934	0.31347470271138495	1	-0.0424180098561349
3_TxFlnk	Stomach_Smooth_Muscle.3_TxFlnk	4097	0	0.81369802997906793	0.63997703733309516	0.29302147900168911	1	-0.057653416084790694
3_TxFlnk	CD4pp_CD25pp_CD127__Treg_Primary_Cells.3_TxFlnk	4122	0	0.77180193698502519	0.64487861976160552	0.27414986194201302	1	-0.071197589801359888
3_TxFlnk	Dnd41_TCell_Leukemia.3_TxFlnk	6317	1	0.77752673161886388	0.52989771125502798	0.27343835160924617	0.92352559260349823	-0.10012816715482019
3_TxFlnk	NHEK_Epidermal_Keratinocytes.3_TxFlnk	4382	0	0.70411517879180963	0.41254670977674222	0.24210558196051356	1	-0.19461545294244618
3_TxFlnk	Right_Atrium.3_TxFlnk	5757	0	0.64718918813277915	0.41519625942956587	0.21370807172236767	1	-0.23963781507765773
3_TxFlnk	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02.3_TxFlnk	4714	0	0.64593979599308948	0.41529796980669952	0.21309428191708769	1	-0.24063497512892629
3_TxFlnk	CD4pp_CD25__IL17__PMA_Ionomycin_stimulated_MACS_purified_Th_Primary_Cells.3_TxFlnk	3520	0	0.64208029136107736	0.4156538625122132	0.21116737865681032	1	-0.24369685180567201
3_TxFlnk	iPS_DF_19.11_Cell_Line.3_TxFlnk	6757	0	0.55411867643463586	0.43420264090438187	0.16495510343943888	1	-0.30858932418192549
3_TxFlnk	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells.3_TxFlnk	9984	1	0.54249693235168583	0.2836430955921983	0.11809225855515208	0.97482781515596215	-0.48282625044869469
3_TxFlnk	K562_Leukemia.3_TxFlnk	6131	0	0.51558217092673875	0.27508202932061549	0.14420307523636883	1	-0.53572037348266149
3_TxFlnk	GM12878_Lymphoblastoid.3_TxFlnk	8002	0	0.36737821782304786	0.12339775996028062	0.066108062523228367	1	-1.3127538521511554
3_TxFlnk	Penis_Foreskin_Fibroblast_Primary_Cells_skin02.3_TxFlnk	13496	1	0.39820420068506091	0.071298656741360764	0.040140366922638505	0.99334209877339792	-1.5235892797786025
3_TxFlnk	Penis_Foreskin_Fibroblast_Primary_Cells_skin01.3_TxFlnk	9880	0	0.27424277288479715	0.057951079879889772	0.026334032523463489	1	-2.3087140978536478
4_Tx	hESC_Derived_CD56pp_Ectoderm_Cultured_Cells.4_Tx	24078	24	1.1816834661552325	0.50854067112009727	0.7690547032039233	0.29997521433601407	0.070729588489656659
4_Tx	Penis_Foreskin_Fibroblast_Primary_Cells_skin02.4_Tx	38209	28	1.1007190258800965	0.6924151468433185	0.67028018113078293	0.40263064226085394	0.022100650799105784
4_Tx	Right_Atrium.4_Tx	1242	0	1.9496124589259958	1	0.59915411909539709	0.9999999999994828	-0
4_Tx	H1_BMP4_Derived_Mesendoderm_Cultured_Cells.4_Tx	642	0	4.9946522256207917	1	0.81885672402136565	1.0000000000018545	-0
4_Tx	Fetal_Heart.4_Tx	8309	3	1.2042317651892944	1	0.5758198283131732	0.64513237998336829	-0
4_Tx	Psoas_Muscle.4_Tx	13853	5	0.89036828830315728	0.69628670330760788	0.33645770499118633	0.80142814424260849	-0.026337062371930716
4_Tx	Penis_Foreskin_Keratinocyte_Primary_Cells_skin02.4_Tx	41492	33	0.83090249936078142	0.25781283623860527	0.12745423172836053	0.90498964073224058	-0.1573282139630867
4_Tx	ES_WA7_Cell_Line.4_Tx	3404	0	0.70397865332687382	0.4125241829633899	0.24207749547893924	1	-0.19473503760599106
4_Tx	Penis_Foreskin_Melanocyte_Primary_Cells_skin03.4_Tx	41922	31	0.68798456191261204	0.026358601141132314	0.012286474460121699	0.99223942716309113	-0.85199434662851401
4_Tx	Fetal_Lung.4_Tx	38742	21	0.65850439274640804	0.032066323397376225	0.016556971541834098	0.9902465571163099	-0.90045650008312767
4_Tx	Ovary.4_Tx	36343	16	0.61049292405774369	0.024702909187995613	0.012026196923938821	0.99354903387035642	-1.1442886483377443
4_Tx	Penis_Foreskin_Fibroblast_Primary_Cells_skin01.4_Tx	43094	21	0.62528087073451266	0.018223438911361207	0.0080557092423754431	0.99546778820696328	-1.1782902573265636
4_Tx	Penis_Foreskin_Melanocyte_Primary_Cells_skin01.4_Tx	28038	9	0.55621287301214417	0.030374155140715401	0.01647677558392522	0.99244699755437301	-1.2842429716279198
4_Tx	4star.4_Tx	33353	21	0.6093838336543681	0.0121700279645107	0.0054653478699400059	0.99699547501524823	-1.3682063479059494
4_Tx	iPS_DF_6.9_Cell_Line.4_Tx	16110	4	0.46299306549404584	0.04262348979701985	0.017868848364160094	0.99409910680668032	-1.5223743215914719
4_Tx	iPS_15b_Cell_Line.4_Tx	17478	6	0.49757387096793221	0.029169384157194188	0.014297235426804244	0.99447338110859372	-1.545844909421137
4_Tx	Stomach_Mucosa.4_Tx	7024	0	0.32108618288720409	0.083193839157451458	0.044729806545903976	1	-1.7699354935746997
4_Tx	CD8_Memory_Primary_Cells.4_Tx	17984	4	0.41526731515657272	0.017920650996215782	0.0077311870933776662	0.99767899350473134	-2.2145513786729105
4_Tx	CD8_Naive_Primary_Cells.4_Tx	19036	5	0.43403672092196682	0.013174575945209429	0.0065762366199418815	0.99783292262818963	-2.264045770123668
4_Tx	Brain_Hippocampus_Middle.4_Tx	31495	12	0.50138470664134493	0.0044968136534301531	0.0021403037759151787	0.99906921446779292	-2.3377304424818457
4_Tx	Fetal_Kidney.4_Tx	25163	6	0.44454782885565286	0.0098335555524654952	0.0050470645677897839	0.99823425028369648	-2.3477045300273864
4_Tx	Rectal_Smooth_Muscle.4_Tx	25792	8	0.46327006417107475	0.007217002728262494	0.0032610668647164412	0.99875323584973714	-2.3773837149869343
4_Tx	H1_Derived_Neuronal_Progenitor_Cultured_Cells.4_Tx	16286	3	0.39319599572290176	0.016779251284579505	0.0094388587422943942	0.99751209499903044	-2.390662315599738
4_Tx	Stomach_Smooth_Muscle.4_Tx	38764	20	0.54119952485614098	0.0019284080529205829	0.00086554776704964911	0.99957476269391839	-2.4046826113147515
4_Tx	ES_I3_Cell_Line.4_Tx	18204	4	0.4025139724377414	0.013264561583783498	0.0059360445332997814	0.99826652355706904	-2.464696273656231
4_Tx	Left_Ventricle.4_Tx	39120	15	0.49966450294459258	0.0017880903276447121	0.00079241641962735117	0.99964781512462378	-2.7502712353768105
4_Tx	Fetal_Brain_Female.4_Tx	31993	15	0.49917699820363692	0.0017921835072446382	0.00078003833855981788	0.99965362946177568	-2.7531452384834076
4_Tx	CD4_Naive_Primary_Cells.4_Tx	21552	6	0.40525171777447427	0.0043401579119618921	0.0018710716388389852	0.99939775652175957	-3.0785896803143869
4_Tx	HUVEC_Umbilical_Vein_Endothelial_Cells.4_Tx	25981	9	0.44053609457806447	0.0023946855589965625	0.0011063713330203056	0.99958854233024364	-3.0994785898048591
4_Tx	Adipose_Derived_Mesenchymal_Stem_Cell_Cultured_Cells.4_Tx	40415	23	0.52366056851121523	0.00047316761403195634	0.00021227086960229068	0.99989773889211725	-3.1031955904151724
4_Tx	H1_Derived_Mesenchymal_Stem_Cells.4_Tx	39092	11	0.45652789893821971	0.0017335803151920627	0.0007706453253283308	0.99969570093098798	-3.123375796701556
4_Tx	Pancreatic_Islets.4_Tx	8913	0	0.22917741395901847	0.026243681072319314	0.012909959479686471	1	-3.3603047510016835
4_Tx	Small_Intestine.4_Tx	13143	1	0.28566337606334263	0.012585512679846837	0.0074733337084367127	0.99906702478392405	-3.4346961605000293
4_Tx	CD4_Memory_Primary_Cells.4_Tx	17324	3	0.32855441128017099	0.0050075832625254052	0.002121741898051388	0.99952337474516541	-3.6939273681538302
4_Tx	Skeletal_Muscle_Male.4_Tx	30184	10	0.4222574704551601	0.0007967870829275915	0.00035982290657267171	0.99986940640623392	-3.8541264175773982
4_Tx	Breast_vHMEC.4_Tx	46450	17	0.46713995069535763	0.00021080807458807706	0.00011106133965161984	0.9999530755945313	-4.0366411297076249
4_Tx	Muscle_Satellite_Cultured_Cells.4_Tx	32260	11	0.41741260217778187	0.00033947895560844005	0.00017621328763322954	0.99993595699107073	-4.3727505923005435
4_Tx	iPS_DF_19.11_Cell_Line.4_Tx	12224	0	0.18837378856583981	0.012884812398925154	0.005046388629801545	1	-4.5515553475782778
4_Tx	CD4pp_CD25int_CD127pp_Tmem_Primary_Cells.4_Tx	26965	11	0.41299961674126134	0.00025668494959067424	0.00014605036363947604	0.99994744262757428	-4.5808426266270472
4_Tx	CD3_Primary_Cells_Cord_BI.4_Tx	43854	22	0.46218545388177856	2.6684708140859112e-05	1.3499044483058433e-05	0.9999942363655892	-5.0926566051287175
4_Tx	H9_Cell_Line.4_Tx	23519	6	0.33936461629790193	0.00040560909301164077	0.00018728988692959697	0.99994877515915758	-5.2882719875325255
4_Tx	Right_Ventricle.4_Tx	25594	5	0.3272314686148215	0.00049221000174006081	0.00028448229594791404	0.99992744438773194	-5.3309852749409023
4_Tx	Penis_Foreskin_Keratinocyte_Primary_Cells_skin03.4_Tx	42443	24	0.46285169414039035	1.4266497546603472e-05	6.7497536811695977e-06	0.99999709692057999	-5.3853855217939994
4_Tx	A549_EtOH_0.02pct_Lung_Carcinoma.4_Tx	32695	9	0.37050821641195886	0.00014338889123346896	7.2164284250793443e-05	0.99997713690423231	-5.5054938924876842
4_Tx	Brain_Inferior_Temporal_Lobe.4_Tx	31389	8	0.35605694569394691	0.00013649443668476799	7.5829828777525814e-05	0.99997724192916518	-5.7579834267236645
4_Tx	NHLF_Lung_Fibroblasts.4_Tx	29437	7	0.33910015881871319	0.00017964048042689616	7.6528318376412379e-05	0.99997851179952506	-5.8439408622552431
4_Tx	CD4pp_CD25__CD45ROpp_Memory_Primary_Cells.4_Tx	17793	2	0.25092673457387937	0.0010625490184149184	0.00057994249473436029	0.99991111482904884	-5.9314284236217991
4_Tx	Skeletal_Muscle_Female.4_Tx	32414	11	0.37552216496306118	4.7651141480386986e-05	2.3451404102631623e-05	0.99999228074411667	-6.1070122043706066
4_Tx	HepG2_Hepatocellular_Carcinoma.4_Tx	32537	11	0.37333940710614677	4.8929763218931806e-05	2.0791202581478767e-05	0.99999319386550584	-6.1270144744662437
4_Tx	Brain_Mid_Frontal_Lobe.4_Tx	26996	5	0.30394534173431625	0.00019349557142531807	0.00010128688763044449	0.99997587558734696	-6.3799306103586227
4_Tx	Fetal_Adrenal_Gland.4_Tx	43107	18	0.41685106905186881	8.4575452056040039e-06	4.7907656729764941e-06	0.99999817334155941	-6.4038267724545247
4_Tx	Brain_Cingulate_Gyrus.4_Tx	28107	6	0.31479525616183168	0.00011738511745947318	5.9132414117381472e-05	0.99998491967928468	-6.5539764414515627
4_Tx	Neurosphere_Cultured_Cells_Cortex_Derived.4_Tx	37197	14	0.38766148578689763	1.6057460526870658e-05	6.9411930171649922e-06	0.99999758397490941	-6.5544662723460561
4_Tx	Fetal_Muscle_Trunk.4_Tx	42361	18	0.4109540544510531	6.4569825927465523e-06	3.2672352942185892e-06	0.99999877101363755	-6.6584776343229633
4_Tx	Osteoblasts.4_Tx	34060	12	0.37141419184650998	2.0787708154365576e-05	9.3772765210057877e-06	0.99999691504666651	-6.6903821665959666
4_Tx	Gastric.4_Tx	28195	5	0.29768228831759747	0.00014097670801385443	7.4334515389660589e-05	0.9999826350079268	-6.7318861679204571
4_Tx	CD4pp_CD25__IL17pp_PMA_Ionomcyin_stimulated_Th17_Primary_Cells.4_Tx	26882	9	0.34399137905886518	3.2530824342226812e-05	1.7958385689715167e-05	0.99999469360727596	-6.9090716425055148
4_Tx	IMR90_Cell_Line.4_Tx	43746	16	0.39450183005250533	6.7104217476074226e-06	3.2746253388498965e-06	0.99999882679118381	-6.9419642568389093
4_Tx	Colonic_Mucosa.4_Tx	23135	4	0.27662272008150829	0.0001641323775401605	9.0524724114592041e-05	0.99998121468229201	-7.0170617827691177
4_Tx	Pancreas.4_Tx	27337	4	0.27270644975804403	0.00017070967419787197	7.3970379390951669e-05	0.99998485220998023	-7.0629308096141782
4_Tx	Brain_Angular_Gyrus.4_Tx	26235	4	0.26634618249184067	0.00012387061587564428	5.2618938490848483e-05	0.99998945895958385	-7.4570603059100644
4_Tx	Fetal_Intestine_Large.4_Tx	41280	18	0.39518940120156321	2.1227658379719624e-06	1.0937982911978385e-06	0.99999960362563741	-7.598455662841323
4_Tx	Fetal_Brain_Male.4_Tx	14071	0	0.14516220198933075	0.0017364055527267777	0.0010525643228541075	1	-7.6855350507699358
4_Tx	Sigmoid_Colon.4_Tx	36090	11	0.34726375456184699	8.1991488187293534e-06	4.2782264816403664e-06	0.99999869218381331	-7.7610611958956984
4_Tx	Neurosphere_Cultured_Cells_Ganglionic_Eminence_Derived.4_Tx	36014	12	0.35240241523884552	6.5983756931296018e-06	2.7562098471227503e-06	0.99999913733953153	-7.7952152745208086
4_Tx	HUES6_Cell_Line.4_Tx	31370	14	0.36762687059508242	3.749009258311251e-06	1.8519727261507163e-06	0.99999938708714646	-7.833560086280761
4_Tx	Brain_Substantia_Nigra.4_Tx	25346	4	0.26244551995972587	8.6695078144052118e-05	4.2317959640328604e-05	0.9999916384692521	-7.8393056512204049
